Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,27625153460,37892065422,0.0
매출원가,23414095979,30972327268,0.0
매출총이익,4211057481,6919738154,0.0
판매비와관리비,"(7,079,732,267)","(5,615,064,773)",0.0
영업이익,"(2,868,674,786)",1304673381,0.0
금융수익,638054738,5906905295,0.0
금융비용,"(652,606,616)","(2,502,097,859)",0.0
기타수익,158783577,40285119,0.0
기타비용,"(370,903,109)","(45,154,771)",0.0
관계및공동기업투자손익,"(496,184,685)",154459254,0.0
법인세비용차감전순이익(손실),"(3,591,530,881)",4859070419,0.0
법인세비용(수익),"(297,786,933)",988835769,0.0
당기순이익(손실),"(3,293,743,948)",3870234650,0.0
기타포괄이익(손실),503902912,"(130,660,747)",0.0
총포괄이익(손실),"(2,789,841,036)",3739573903,0.0
주당손익,,,
기본주당이익(손실) (단위 : 원),(480),629,0.0
희석주당이익(손실) (단위 : 원),(480),628,0.0
