Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,35334979955,39844510664,24871771373
영업비용,39030809935,40804092589,23966113131
영업이익(손실),"(3,695,829,980)","(959,581,925)",905658242
금융수익,161083744,407380903,19203619
금융비용,815212214,947938914,183305319
기타수익,240451422,138260420,536805811
기타비용,176121983,88895081,11565546144
법인세비용차감전순이익(손실),"(4,285,629,011)","(1,450,774,597)","(10,287,183,791)"
법인세비용(수익),"(1,308,474,726)","(127,901,158)",525841822
당기순이익(손실),"(2,977,154,285)","(1,322,873,439)","(10,813,025,613)"
기타포괄손익,"(384,352,118)",0,0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(386,863,118)",0,0
기타포괄-공정가치측정자산 평가손실,"(386,863,118)",0,0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),2511000,0,0
지분법자본변동,2511000,0,0
총포괄손익,"(3,361,506,403)","(1,322,873,439)","(10,813,025,613)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(2,373,569,527)","(595,837,466)","(10,539,744,612)"
비지배지분에 귀속되는 당기순이익(손실),"(603,584,758)","(727,035,973)","(273,281,001)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(2,759,164,590)","(595,837,466)","(10,539,744,612)"
"포괄손익, 비지배지분","(602,341,813)","(727,035,973)","(273,281,001)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(55),(15),(303)
희석주당이익(손실) (단위 : 원),(55),(15),(303)
