Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,862545145631,954002901339,843500826669
현금및현금성자산,161685947360,190435290050,124629819566
단기금융상품,79779797340,129216800661,263223577803
매출채권 및 기타채권,223029160659,228669383540,192639076134
유동재고자산,352349084980,317684048628,244662043908
반환제품회수권,1902659213,3219509372,2016836434
최초인식시점 또는 그 이후에 지정된 유동 당기손익인식금융자산,25697791064,67088100861,
유동파생상품자산,,1113433931,
당기법인세자산,98736613,147358827,161543660
기타유동자산,18001968402,16428975469,16167929164
비유동자산,1496732028466,1204902205913,1085715999143
장기금융상품,27000000,38000000,32613410
최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융자산,39087925506,53437971560,48061904976
기타포괄손익-공정가치 측정 비유동금융자산,183010810063,93603615962,72865995372
장기매출채권 및 기타채권,23624402815,13674614656,8443048842
관계기업에 대한 투자자산,48393996464,22560002044,21566693891
유형자산,727909821619,618616162469,603509614933
사용권자산,4335703790,3740180768,5653828375
투자부동산,61547758609,37783451957,20700912634
무형자산,307513846786,275254254375,231593541775
장기반환제품회수권,1268606339,,
기타비유동자산,9225487246,9138251907,7006219449
이연법인세자산,87543739124,70933410020,64865973025
퇴직급여자산,3242930105,6122290195,1415652461
자산총계,2359277174097,2158905107252,1929216825812
부채,,,
유동부채,691004415191,515754225263,513966843662
매입채무 및 기타채무,218024872201,189328234292,155792669406
유동 차입금,174985758826,141741535848,56109217341
비유동차입금의 유동성 대체 부분,115006679836,91931262490,
유동성사채,89942602779,,199877826445
유동 리스부채,1828095133,1146227913,1149408308
당기법인세부채,29604144717,23733186018,21040203737
단기이연수익,59221800,30665216,
기타 유동부채,61553039899,67843113486,79997518425
비유동부채,231473981494,363655080381,262707595302
장기매입채무 및 기타채무,3356320557,8439439991,10078066818
최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융부채,28415409806,49828350743,18281127283
장기차입금,65000000000,119060000000,94535282778
사채,,89839998165,89737510597
비유동 리스부채,2083060412,1414869312,4087802888
이연법인세부채,11716635411,21867406470,15146117409
기타 비유동 부채,120902555308,73205015700,30841687529
부채총계,922478396685,879409305644,776674438964
자본,,,
지배기업의 소유주에게 귀속되는 자본,934796127926,828828700588,728685015848
자본금,29070990000,29070990000,29070990000
기타불입자본,120675925762,137967475557,138343632368
기타자본구성요소,"(108,039,093,449)","(83,285,654,595)","(83,946,188,913)"
이익잉여금(결손금),893088305613,745075889626,645216582393
비지배지분,502002649486,450667101020,423857371000
자본총계,1436798777412,1279495801608,1152542386848
자본과부채총계,2359277174097,2158905107252,1929216825812
