Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),10624917993595,10054344625186,7486696121177
매출원가,9174156157542,8973419011550,6625376322654
매출총이익,1450761836053,1080925613636,861319798523
판매비와관리비,457632969865,377982619448,358030991176
영업이익(손실),993128866188,702942994188,503288807347
기타이익,257012459777,447973389591,281941788865
기타손실,254797839478,446930370448,252170981982
지분법이익,8778195603,7489310069,6442303359
지분법손실,8427335029,135334766,17558654222
금융수익,150994301571,97976113909,48396084340
이자수익(금융수익),62550815007,21399519303,7991791042
외환차익(금융수익),75593776421,68803529076,35711533580
외화환산이익(금융수익),12849710143,7773065530,4692759718
금융원가,214055274649,93600938214,40800896923
이자비용(금융원가),22877033888,14646748935,5112072598
외환차손(금융원가),83526245687,59410785375,27338932490
외화환산손실(금융원가),107651995074,19543403904,8349891835
법인세비용차감전순이익(손실),932633373983,715715164329,529538450784
법인세비용(수익),237025430972,120396129303,178466984408
당기순이익(손실),695607943011,595319035026,351071466376
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),753818478393,664929108691,372366098361
비지배지분에 귀속되는 당기순이익(손실),"(58,210,535,382)","(69,610,073,665)","(21,294,631,985)"
주당이익,,,
기본주당이익(손실) (단위 : 원),3846,3392,1900
