Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),434185755533,432649280569.0,346502046058.0
매출원가,347771326111,361196323423.0,277977714532.0
매출총이익,86414429422,71452957146.0,68524331526.0
판매비와관리비,72488795855,56985714155.0,51629411214.0
영업이익,13925633567,14467242991.0,16894920312.0
금융수익,19320767017,16863476739.0,13953926159.0
금융원가,4531709565,1742180258.0,377135756.0
지분법손익,"(236,850,054)",544573816.0,198003791.0
기타수익,13085785882,18678155724.0,49071692649.0
기타비용,18352058561,28984731310.0,20443382843.0
법인세비용차감전순이익(손실),23211568286,19826537702.0,59298024312.0
법인세비용(수익),6046800709,5631736757.0,14771317734.0
당기순이익(손실),17164767577,14194800945.0,44526706578.0
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,17164753629,14194789138.0,44526700525.0
비지배지분,13948,11807.0,6053.0
주당이익,,,
기본및희석주당이익 (단위 : 원),1087,899.0,2804.0
