Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,119069644043,62265973516,60410288476
매출원가,85764258919,49728831929,42750676423
매출총이익,33305385124,12537141587,17659612053
판매비와관리비,24824920413,19485461365,15292268799
영업이익(손실),8480464711,"(6,948,319,778)",2367343254
기타수익,384331288,18668124,38556984
기타비용,3637492585,1249136361,49472802
금융수익,2975659929,1522697714,1511405849
금융비용,1939612174,3586722331,2429643452
법인세비용차감전순이익(손실),6263351169,"(10,242,812,632)",1438189833
법인세비용(수익),570068410,"(491,933,908)","(491,733,575)"
당기순이익(손실),5693282759,"(9,750,878,724)",1929923408
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),6760274109,"(9,719,630,054)",1929923408
비지배지분에 귀속되는 당기순이익(손실),"(1,066,991,350)","(31,248,670)",
기타포괄손익,137233453,7561671,402917
후속적으로 당기손익으로 재분류되지 않는 포괄손익,,,
기타포괄손익-공정가치금융자산평가손익,136967000,6480000,
후속적으로 당기손익으로 재분류되는 포괄손익,,,
해외사업장환산외환차이,266453,1081671,402917
총포괄손익,5830516212,"(9,743,317,053)",1930326325
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",6897507562,"(9,712,068,383)",1930326325
"포괄손익, 비지배지분","(1,066,991,350)","(31,248,670)",
주당이익,,,
기본주당이익(손실) (단위 : 원),636,"(1,009)",211
희석주당이익(손실) (단위 : 원),633,"(1,009)",211
