Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),80712561700,112499512605,95450777784
매출원가,80393283008,115379984904,93305175289
매출총이익,319278692,"(2,880,472,299)",2145602495
판매비와관리비,7759661422,8169780997,8420257361
영업이익(손실),"(7,440,382,730)","(11,050,253,296)","(6,274,654,866)"
지분법손익,103881382,387817301,400010886
금융수익,326127671,4359131943,445569301
금융비용,8210720810,7081194835,3904544116
기타이익,311341150,357377038,975116538
기타비용,6654226913,1002456354,691605757
법인세비용차감전순이익(손실),"(21,563,980,250)","(14,029,578,203)","(9,050,108,014)"
법인세비용(수익),284693509,"(4,510,563,648)","(814,538,462)"
당기순이익(손실),"(21,279,286,741)","(18,540,141,851)","(8,235,569,552)"
기타포괄손익,8428890489,"(140,113,102)","(587,680,479)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),8428890489,"(140,113,102)","(587,680,479)"
확정급여제도의 재측정손익(세후기타포괄손익),"(325,972,390)",515972714,"(475,430,468)"
기타포괄손익-공정가치 측정 지분상품평가이익,1168765370,"(790,811,064)","(112,250,011)"
자산재평가손익(세후기타포괄손익),7586097509,134725248,
총포괄손익,"(12,850,396,252)","(18,680,254,953)","(8,823,250,031)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(21,279,286,741)","(18,540,141,851)","(8,235,569,552)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(12,850,396,252)","(18,680,254,953)","(8,823,250,031)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(167),(145),(65)
계속영업기본주당이익(손실) (단위 : 원),(167),(145),(65)
희석주당이익(손실) (단위 : 원),(167),(145),(65)
계속영업희석주당이익(손실) (단위 : 원),(167),(145),(65)
