Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),214420293706,131301686660,40831807103
매출원가,167267173409,106592445814,37818828712
매출총이익,47153120297,24709240846,3012978391
판매비와관리비,49744737853,31573663661,4524122773
영업이익(손실),"(2,591,617,556)","(6,864,422,815)","(1,511,144,382)"
기타이익,107663857,411665225,498232331
기타손실,24687545501,13771611052,24058971
금융수익,9366030660,56880445391,636126566
금융수익-유효이자율법에 따른 이자수익,39439743,49737064,23783575
금융수익-기타,9326590917,56830708327,612342991
금융원가,25491489189,37689113740,15620286424
관계기업투자이익(손실),"(239,474,680)","(933,365,294)","(1,806,418,319)"
법인세비용차감전순이익(손실),"(43,536,432,409)","(1,966,402,285)","(17,827,549,199)"
법인세비용(수익),"(530,447,939)",330800011,"(65,636,799)"
계속영업이익(손실),"(43,005,984,470)","(2,297,202,296)","(17,761,912,400)"
중단영업이익(손실),"(205,185,653)","(1,646,727,866)","(253,596,227)"
당기순이익(손실),"(43,211,170,123)","(3,943,930,162)","(18,015,508,627)"
기타포괄손익,"(1,144,761,483)",1171185946,"(571,411,563)"
당기손익으로 재분류되는 세후기타포괄손익,171407915,55676512,"(700,275,446)"
해외사업장환산외환차이(세후기타포괄손익),95759692,55676512,"(248,402,073)"
관계기업 및 공동기업의 기타포괄손익에 대한 지분,75648223,0,"(396,087,125)"
관계기업 및 공동기업의 이익잉여금변동에 대한 지분,0,0,"(55,786,248)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(1,316,169,398)",1115509434,128863883
확정급여제도의 재측정손익(세후기타포괄손익),"(1,316,169,398)",1115509434,128863883
총포괄손익,"(44,355,931,606)","(2,772,744,216)","(18,586,920,190)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(37,576,131,406)",1313938734,"(18,011,197,489)"
비지배지분에 귀속되는 당기순이익(손실),"(5,635,038,717)","(5,257,868,896)","(4,311,138)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(37,674,188,051)",1909309632,"(18,578,386,217)"
"포괄손익, 비지배지분","(6,681,743,555)","(4,682,053,848)","(8,533,973)"
주당이익,,,
보통주 기본및희석주당순이익(손실) (단위 : 원),(305.0),14.0,(221.0)
