Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),2081763599500,1857606402358,1521785885237
매출원가,1781466159842,1597439389328,1377589194277
매출총이익,300297439658,260167013030,144196690960
판매비와관리비,125453739543,121047901083,92914822746
영업이익(손실),174843700115,139119111947,51281868214
금융수익,40131174620,84914014003,33443316578
금융원가,91047006847,90685724796,49310422853
기타이익,17838286871,31663315322,11537305643
기타손실,14926928760,7310594851,6924559557
지분법손익,110249768,"(135,809,343)",191561634
법인세비용차감전순이익(손실),126949475767,157564312282,40219069659
법인세비용(수익),41913346284,50437525944,20065595217
계속영업이익(손실),85036129483,107126786338,
중단영업이익(손실),6620408165,5900146726,
당기순이익(손실),91656537648,113026933064,20153474442
기타포괄손익,4595970510,1778449036,8573128943
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(853,702,060)","(21,046,429)",124187145
자산재평가손익(세후기타포괄손익),1886615845,28724765,"(1,206,770,760)"
확정급여제도의 재측정손익(세후기타포괄손익),"(1,898,722,422)",1339970765,1330957905
기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),"(841,595,483)","(1,389,741,959)",
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),5449672570,1799495465,8448941798
해외사업장환산외환차이(세후기타포괄손익),5449672570,1799495465,8448941798
총포괄손익,96252508158,114805382100,28726603385
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),12048378896,43419600841,"(8,227,158,446)"
비지배지분에 귀속되는 당기순이익(손실),79608158752,69607332223,28380632888
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",17439765977,44482035793,"(3,608,936,892)"
"포괄손익, 비지배지분",78812742181,70323346307,32335540277
주당이익,,,
기본주당이익(손실) (단위 : 원),268,996,(232.00)
계속영업기본주당이익(손실) (단위 : 원),121,861,
중단영업기본주당이익(손실) (단위 : 원),147,135,
희석주당이익(손실) (단위 : 원),265,946,(232.00)
계속영업희석주당이익(손실) (단위 : 원),120,817,
중단영업희석주당이익(손실) (단위 : 원),145,129,
