Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,896481183229,757050924942,583057908138
현금및현금성자산,258056506769,142933418972,120542454392
단기금융상품,17162798244,20095002483,21958451452
매출채권 및 기타유동채권,270150225935,271864109250,215259953929
유동재고자산,182221773976,230478597504,177864409044
기타유동금융자산,,,49891026
유동파생상품자산,,,49891026
기타유동자산,69400003325,89966306657,44198832411
당기법인세자산,4665444633,1713490076,3183915884
매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,94824430347,,
비유동자산,768660323395,785150411582,725349938995
장기금융상품,1070761636,1153620895,4422272190
기타비유동금융자산,22562694459,20687935407,21919308000
"종속기업, 공동기업과 관계기업에 대한 투자자산",3029106069,3653822004,3789631347
관계기업에 대한 투자자산,3029106069,3653822004,3789631347
유형자산,704818792592,710979220521,644420713882
영업권 이외의 무형자산,1517726041,4770737716,4952770540
"영업권, 총액",720376898,720376898,720376898
장기매출채권 및 기타비유동채권,4230299792,8741378786,12681141141
투자부동산,1545049530,9070867402,11239197960
퇴직급여운용자산/퇴직연금운용자산,1462457609,437160929,
이연법인세자산,8573414085,,
기타비유동자산,19129644684,24935291024,21204527037
자산총계,1665141506624,1542201336524,1308407847133
부채,,,
유동부채,851836802759,747712793011,642112203474
매입채무 및 기타유동채무,273801141917,256173084321,250559151541
단기차입부채,463709334781,393251508292,331530460327
당기법인세부채,13998672460,19691097533,8451066026
기타 유동부채,43441515689,51426357508,11587341403
기타유동금융부채,1146717855,27170745357,39984184177
유동금융보증부채,349875393,51805071,68995459
유동파생상품부채,796842462,27118940286,39915188718
유동충당부채,55739420057,,
매각예정으로 분류된 처분자산집단에 포함된 부채,55739420057,,
비유동부채,244051503667,332581517157,319404768813
장기매입채무 및 기타비유동채무,201393284133,295399758086,291046648348
장기매입채무,2512752908,1496745485,898610539
장기차입금,198880531225,293903012601,290148037809
이연법인세부채,20537957927,18309918221,10297655386
퇴직급여부채,18328096906,18019357642,17011794716
비유동충당부채,970258758,689212847,694400002
기타 비유동 부채,2821905943,163270361,354270361
부채총계,1095888306426,1080294310168,961516972287
자본,,,
지배기업의 소유주에게 귀속되는 자본,210542162023,184073510362,139380704859
자본금,22829138500,21823923000,21802165000
자본잉여금,72824130059,62621293525,142432281915
기타자본구성요소,"(10,834,140,457)","(10,834,140,457)","(10,834,140,457)"
기타포괄손익누계액,43952877660,40426304972,40545951085
이익잉여금(결손금),81770156261,70036129322,"(54,565,552,684)"
비지배지분,358711038175,277833515994,207510169987
자본총계,569253200198,461907026356,346890874846
자본과부채총계,1665141506624,1542201336524,1308407847133
