Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,40187180351,51562279105,56100850807
현금및현금성자산,15284490672,16624983978,23743825673
매출채권 및 기타유동채권,6287558597,8475985472,16455924319
단기대여금,798000000,24000000,
기타유동금융자산,5151573956,10043257190,3699287356
기타유동비금융자산,735530093,705518443,1199779291
당기법인세자산,70819830,31182670,88680
유동재고자산,11859207203,15657351352,11001945488
비유동자산,44224127229,40175675550,42722435191
관계기업에 대한 투자자산,,,"(58,392,400)"
장기대여금,140000000,224000000,
당기손익-공정가치 금융자산,19007055,18562725,18605970
유형자산,37368246916,32454921016,35990311503
무형자산,1923504869,2993971394,3722701923
투자부동산,2424516448,2453654632,
이연법인세자산,,,782214247
기타비유동금융자산,1516450292,1170461063,1413051315
기타비유동자산,832401649,860104720,853942633
자산총계,84411307580,91737954655,98823285998
부채,,,
유동부채,21481386911,24373562592,27796600171
매입채무 및 기타유동채무,5981972433,9126689920,11003776770
단기차입금 및 유동성장기부채,14123777960,12943382109,8411039083
기타유동비금융부채,1375636518,2303490563,2166162714
유동성전환사채,,,6215621604
매각예정비유동부채,,,
비유동부채,7706087634,6417535976,8819469949
장기매입채무 및 기타비유동채무,683944200,687322452,434860682
장기차입금 및 장기리스부채,494853198,3280801687,3698997876
순확정급여부채,4749260588,2449411837,4335611391
이연법인세부채,1778029648,,
기타 비유동 부채,,,350000000
부채총계,29187474545,30791098568,36616070120
자본,,,
지배기업의 소유주에게 귀속되는 자본,55218137584,60941701577,62203492848
자본금,42441673500,42441673500,39621620000
자본잉여금,21342380299,21342380299,106165823276
기타자본구성요소,13930908930,7177345022,6875498548
이익잉여금(결손금),"(22,496,825,145)","(10,019,697,244)","(90,459,448,976)"
비지배지분,5695451,5154510,3723030
자본총계,55223833035,60946856087,62207215878
자본과부채총계,84411307580,91737954655,98823285998
