Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,3977045752111.0,3162551112304,1619673745793.0
현금및현금성자산,1115975802114.0,356369658059,291816009381.0
단기금융상품,303070300000.0,35000000000,20750000000.0
당기손익-공정가치측정금융자산,,,2699991381.0
매출채권,813140350443.0,952161151888,285512989887.0
계약자산,56782938569.0,58165342367,
기타금융자산,42090644669.0,230099717797,514445109375.0
파생상품자산,2955292214.0,59082313570,36609781.0
기타유동자산,38828925592.0,201290875635,36980181236.0
당기법인세자산,6682408146.0,27137610,41197050.0
재고자산,1597519090364.0,1270354915378,467391657702.0
비유동자산,3579933022961.0,2183231490740,1780771227611.0
장기금융상품,2839032000.0,37008000,225011643.0
당기손익-공정가치측정금융자산,26390108544.0,25847821655,4076356757.0
기타포괄손익-공정가치측정금융자산,1918640370.0,3812120204,19410914000.0
기타금융자산,93957282652.0,1871446577,2050589865.0
파생상품자산,,,1776682469.0
유형자산,2706763677615.0,1629476942518,1086269199766.0
사용권자산,7380096760.0,4123393857,2312854470.0
무형자산,414640998882.0,420544601690,622296537873.0
관계기업및공동기업투자,113443385109.0,43034054029,1678865636.0
기타비유동자산,147497452.0,2939266038,
이연법인세자산,212452303577.0,51544836172,40674215132.0
자산총계,7556978775072.0,5345782603044,3400444973404.0
부채,,,
유동부채,2743576237480.0,2082665018806,967353222621.0
매입채무,669341036137.0,705571588557,111939128050.0
계약부채,2259128898.0,2133298953,9112128652.0
차입금,1797865693620.0,1065272927550,533473249665.0
기타금융부채,192725135583.0,214819155287,152038758657.0
파생상품부채,3678105194.0,1731359459,1411659204.0
기타유동부채,9071139075.0,11812569098,7477710292.0
당기법인세부채,65675442836.0,79949881317,150841665723.0
리스부채,2960556137.0,1374238585,1058922378.0
비유동부채,1327266810791.0,741336930529,736177922357.0
차입금,817906502838.0,557378236950,509028193786.0
기타금융부채,397224728353.0,17704692137,10726161683.0
파생상품부채,,,52944382440.0
기타비유동부채,831977999.0,582539912,773762805.0
리스부채,4664667180.0,2292820482,1108507977.0
순확정급여부채,33505323509.0,29755628185,33120541765.0
장기종업원급여부채,2770804913.0,1980450060,1781004990.0
이연법인세부채,70362805999.0,131642562803,126695366911.0
부채총계,4070843048271.0,2824001949335,1703531144978.0
자본,,,
지배기업의 소유지분,1670268881930.0,1307784427091,1143963293236.0
자본금,13313835500.0,12628762500,11987836000.0
주식발행초과금,808368961522.0,758523033070,694781518489.0
기타포괄손익누계액,2320372155.0,"(2,619,680,752)",11026200152.0
기타자본항목,388450395346.0,114392918820,61754405937.0
이익잉여금,457815317407.0,424859393453,364413332658.0
비지배지분,1815866844871.0,1213996226618,552950535190.0
자본총계,3486135726801.0,2521780653709,1696913828426.0
자본과부채총계,7556978775072.0,5345782603044,3400444973404.0
