Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,81115093239,74781467488,76710526474
현금및현금성자산,906143052,1903467085,3991990209
매출채권 및 기타채권,35900058638,34304444492,31132641787
유동재고자산,32511411677,24741983507,24176998415
당기법인세자산,0,0,241445427
파생상품 평가자산,79313273,1718768539,0
기타유동금융자산,0,0,11268646040
기타유동자산,11718166599,12112803865,5898804596
비유동자산,289565003797,281919029151,149694456578
장기매출채권및기타채권,675013454,881593269,609495311
유형자산,235596168542,226756748526,97727448493
사용권자산,6602327647,7188987933,5666148374
무형자산,2818624242,3136476738,1295170886
투자부동산,36184516751,36605720359,37026923966
관계기업투자주식,1246084,768066,0
장기파생상품평가자산,498231399,319563700,0
기타비유동금융자산,796140000,781650000,838644000
기타비유동자산,6392735678,6247520560,6530625548
자산총계,370680097036,356700496639,226404983052
부채,,,
유동부채,168674681515,132592028750,121674244828
매입채무및기타채무,34945819411,38751178955,23739623490
유동 차입금,124698135836,85501530409,92292790248
환불부채,3146286233,2926501536,3025183474
당기법인세부채,2417088268,1948750935,0
유동 리스부채,387365500,452586549,308273141
기타 유동부채,3079986267,3011480366,2308374475
비유동부채,74178043735,98288872351,38984245713
장기매입채무및기타채무,815425691,4299176983,4201813455
장기차입금,49568462442,71917502943,31910508594
순확정급여부채,11310191303,6626224442,1645931623
비유동 리스부채,1225187942,1386831259,1003339283
기타 비유동 부채,1506697235,887013555,222652758
이연법인세부채,9752079122,13172123169,0
부채총계,242852725250,230880901101,160658490541
자본,,,
지배기업의 소유주에게 귀속되는 자본,127827371786,125819595538,65746492511
자본금,7613393000,6857225000,6768641500
자본잉여금,44011410276,40484694341,35252075191
자본조정,"(4,160,755,594)","(4,142,199,394)","(5,430,724,461)"
기타포괄손익누계액,52344742387,56015080765,1415891587
이익잉여금(결손금),28018581717,26604794826,27740608694
비지배지분,0,0,0
자본총계,127827371786,125819595538,65746492511
부채및자본총계,370680097036,356700496639,226404983052
