Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,393518958996,389227582838,383357144805
매출원가,281727138783,263039745840,246771596892
매출총이익,111791820213,126187836998,136585547913
판매비와관리비,95822993810,94292530726,82788732713
급여,3564214056,3679388497,3552749403
퇴직급여,275184330,286243947,262357266
복리후생비,545408876,533192867,491144199
선임과운임,1946930463,1901032315,2546036901
기술개발비,30702557,24191022,22381135
여비교통비,238952386,329602236,320927337
통신비,102278395,90204561,84255517
차량유지비,73489303,63826763,44140975
소모품비,208866894,284453371,138002301
제세공과금,2115579077,2151071392,2083682311
수도광열비,2081384123,1785352447,1579533221
감가상각비,10720924781,10270838738,9643076988
수선비,722801355,1014114485,767001343
보험료,72480352,63357643,74715325
광고선전비,1063533071,918499356,894163743
지급수수료,71268405934,70264895757,59463802409
회의비,17803271,16223958,15987191
접대비,313997411,277413587,275375326
도서및교육훈련비,35444709,32227275,43756189
대손충당금환입,163609674,42062599,248358663
임차료,27622627,29691447,32258438
무형자산상각비,43884741,57212446,46350018
잡비,189495424,177434017,158676514
영업이익(손실),15968826403,31895306272,53796815200
기타수익,4723607417,14185777449,8709451043
외환차익,2443764282,2638373744,3358090578
외화환산이익,1902875924,10155929108,5120137723
매각예정자산처분이익,,"(1,069,117)",
유형자산처분이익,,976091,4999000
잡이익,376967211,1389429389,226223742
기타비용,24597346800,12089438718,1931956721
외환차손,2524022042,3194494363,665102121
외화환산손실,2952070901,8196183460,61922500
유형자산처분손실,35624334,904490,17851533
유형자산손상차손,14717714285,,
투자부동산처분손실,,,21210699
투자부동산손상차손,3327142858,,
잡손실,1040772380,697856405,1165869868
금융수익,25865227174,5639070791,13951336379
이자수익(금융수익),274301944,93935570,58686122
배당금수익,2913215614,712196731,5374464496
당기손익-공정가치금융자산처분이익,11696080278,2432707396,8120575532
당기손익-공정가치금융자산평가이익,2658768861,631401928,201238961
파생상품거래이익,14929928,1656558400,85841309
파생상품평가이익,8001776319,,
기타금융수익,306154230,112270766,110529959
금융비용,29028586766,26008301701,19420247219
이자비용(금융원가),12231935425,7082149528,4125303333
당기손익-공정가치금융자산처분손실,4098999861,556470407,376067825
당기손익-공정가치금융자산평가손실,4552074760,9303348644,8593896648
파생상품거래손실,14159,4131512409,8410019
파생상품평가손실,,99057464,1640139250
기타금융비용,8145562561,4835763249,4676430144
관계기업투자손익,4494340344,"(11,974,098,438)","(23,961,248,556)"
지분법이익,4753540310,,685824518
지분법손실,"(258,494,298)","(12,039,203,324)","(24,647,073,074)"
관계기업투자처분이익,"(705,668)",65104886,
법인세비용차감전순이익(손실),"(2,573,932,228)",1648315655,31144150126
법인세비용(수익),10878286923,"(2,766,934,106)","(8,862,270,189)"
당기순이익(손실),"(13,452,219,151)",4415249761,22281879937
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(13,455,408,237)",4415025705,22281521113
비지배지분에 귀속되는 당기순이익(손실),3189086,224056,358824
주당이익,,,
기본주당이익(손실) (단위 : 원),(540.0),177.0,872.0
희석주당이익(손실) (단위 : 원),(540.0),177.0,872.0
