Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,107784882028,121600615468,133624054633
매출원가,55336751186,57466087091,59906816032
매출총이익,52448130842,64134528377,73717238601
판매비와관리비,42088612584,51948826947,57820352139
영업이익(손실),10359518258,12185701430,15896886462
기타영업외수익,4604582333,9106975910,396221953
기타영업외비용,3641997156,2896373577,5007305562
금융수익,11771213810,9738804577,17598531802
금융원가,3436081573,6466953796,2560486808
지분법손익,6261371341,6072730608,12713169834
법인세비용차감전순이익(손실),25918607013,27740885152,39037017681
법인세비용(수익),5632870387,7268053680,9235941914
당기순이익(손실),20285736626,20472831472,29801075767
기타포괄손익,"(903,003,647)",832111547,"(1,831,148,099)"
후속적으로 당기손익으로 재분류될 수 있는 항목,28975872,"(15,362,328)","(2,187,651,506)"
지분법자본변동,28975872,"(15,362,328)","(2,187,651,506)"
후속적으로 당기손익으로 재분류될 수 없는 항목,"(931,979,519)",847473875,356503407
확정급여제도의 재측정요소,"(784,376,978)",684224102,356503407
지분법이익잉여금,"(147,602,541)",163249773,
당기총포괄손익,19382732979,21304943019,27969927668
연결당기순이익(손실)의 귀속,,,
지배기업소유주지분,21672254447,19061453597,25438815931
비지배지분,"(1,386,517,821)",1411377875,4362259836
연결당기총포괄손익의 귀속,,,
지배기업소유주지분,20922987092,19697446622,23441992108
비지배지분,"(1,540,254,113)",1607496397,4527935560
주당이익,,,
기본및희석주당이익(손실) (단위 : 원),1900.0,1637.0,2145.0
계속영업기본주당이익(손실) (단위 : 원),1900,1637,2145
중단영업기본주당이익(손실) (단위 : 원),,,
