Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,60015912443,75635321633,66668150529
매출원가,51811100540,66108443042,58188338884
매출총이익,8204811903,9526878591,8479811645
판매비와관리비,8184625970,7944094998,6624779759
영업이익,20185933,1582783593,1855031886
기타수익,47427821,46902224,274159770
기타비용,412882251,106321568,102993151
금융수익,1148229235,377127684,117369538
금융비용,410014008,995096851,999359873
법인세비용차감전순이익,392946730,905395082,1144208170
법인세비용(수익),33736796,27247657,65281926
당기순이익,359209934,878147425,1078926244
당기순이익의 귀속,,,
지배기업지분,441345752,962765439,1142712022
비지배지분,"(82,135,818)","(84,618,014)","(63,785,778)"
기타포괄손익,8084692,"(27,456,819)","(259,748,303)"
후속적으로 당기손익으로 재분류되지 않는 항목,,,
확정급여제도의 재측정손익(세후기타포괄손익),"(13,868,561)",,
기타포괄손익공정가치측정금융자산평가손익,8650960,"(47,804,580)","(264,973,800)"
후속적으로 당기손익으로 재분류되는 항목,,,
해외사업장환산외환차이(세후기타포괄손익),13302293,20347761,5225497
총포괄손익,367294626,850690606,819177941
총포괄손익의 귀속,,,
지배기업지분,449430444,935308620,882963719
비지배지분,"(82,135,818)","(84,618,014)","(63,785,778)"
주당손익,,,
기본주당순손익 (단위 : 원),23,52,64
희석주당순손익 (단위 : 원),23,51,64
