Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,59552339631,8459767715,18689160436
현금및현금성자산,11347300194,1130939124,2376478958
매출채권 및 기타유동채권,9120698932,2066130526,4254737610
당기법인세자산,95025950,376690,8365910
재고자산,414193901,4558448710,9765982466
당기손익-공정가치측정금융자산,12639236172,,
기타유동금융자산,24908380020,293760000,100000000
기타유동자산,1027504462,410112665,2183595492
비유동자산,685247247,180619861,3640621909
장기매출채권 및 기타비유동채권,,,2457851734
유형자산,325402247,,565775655
무형자산,520000,,190344052
기타비유동금융자산,103550000,136552672,321220277
기타비유동자산,,44067189,105430191
당기손익-공정가치측정금융자산,255775000,,
자산총계,60237586878,8640387576,22329782345
부채,,,
유동부채,23696829108,4846767253,9867777475
매입채무 및 기타유동채무,112861404,4292232780,2190241505
전환사채,16373219476,,5762928949
단기차입금,1047890927,20000000,100000000
기타유동금융부채,59631121,122461265,704076528
기타 유동부채,364129728,209285984,1110530493
유동 리스부채,72421452,202787224,
당기손익-공정가치측정금융부채,5666675000,,
비유동부채,247911333,86892371,131984952
기타비유동 금융부채,50000000,,
비유동 리스부채,197911333,86892371,
부채총계,23944740441,4933659624,9999762427
자본,,,
지배기업의 소유주에게 귀속되는 자본,36292846437,3706727952,12330019918
자본금,15273819500,6788364500,5494704500
자본잉여금,137190501416,106177574238,48235454486
자본조정,"(162,983,858)","(162,983,858)",52944704875
기타포괄손익누계액,"(2,106,258,006)","(2,183,582,456)","(2,426,979,817)"
이익잉여금(결손금),"(113,902,232,615)","(106,912,644,472)","(91,917,864,126)"
자본총계,36292846437,3706727952,12330019918
자본과부채총계,60237586878,8640387576,22329782345
