Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),6900744761,29367045498,30300618072
매출원가,3961540722,23059903991,21156888207
매출총이익,2939204039,6307141507,9143729865
판매비와관리비,3485264560,15926731548,12721689658
대손상각비(대손충당금환입),22573222,3609529661,4590055235
영업이익(손실),"(568,633,743)","(13,229,119,702)","(8,168,015,028)"
기타이익,288830115,160936145,16145876766
기타손실,641765498,867215461,7163307321
금융수익,4120809276,247867852,916828137
금융원가,11654364893,1307249180,557693372
법인세비용차감전순이익(손실),"(8,455,124,743)","(14,994,780,346)",1173689182
법인세비용(수익),"(1,465,536,600)",,"(1,874,610)"
당기순이익(손실),"(6,989,588,143)","(14,994,780,346)",1171814572
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(6,989,588,143)","(14,994,780,346)",1171814572
비지배지분에 귀속되는 당기순이익(손실),,,
기타포괄손익,77324450,243397361,187114251
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),77324450,243397361,187114251
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),,,89778878
해외사업장환산외환차이(세후기타포괄손익),77324450,243397361,97335373
총포괄손익,"(6,912,263,693)","(14,751,382,985)",1358928823
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(6,912,263,693)","(14,751,382,985)",1358928823
주당이익,,,
기본주당이익(손실) (단위 : 원),(262.0),"(1,298.00)",107
희석주당이익(손실) (단위 : 원),(262.0),"(1,289.00)",107
