Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),3933648279,4689655906,5872501469
매출원가,1821440076,2630287128,4508707817
매출총이익,2112208203,2059368778,1363793652
판매비와관리비,2318030011,2311401057,8371606341
영업이익(손실),"(205,821,808)","(252,032,279)","(7,007,812,689)"
금융수익,1147011969,2275318650,809116567
금융원가,2146129659,1725803318,720865478
기타이익,1778576,729716667,2909221
기타손실,238128711,453620417,3496521039
지분법이익,"(87,556,917)","(254,579,499)",53168000
법인세비용차감전순이익(손실),"(1,528,846,550)",318999804,"(10,360,005,418)"
법인세비용(수익),,120146,
당기순이익(손실),"(1,528,846,550)",318879658,"(10,361,219,749)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,525,788,560)",318879658,"(10,353,160,054)"
비지배지분에 귀속되는 당기순이익(손실),"(3,057,990)",,"(8,059,695)"
기타포괄손익,"(522,041,310)",499490354,1233431
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(2,982,166)",4983690,1233431
해외사업장환산외환차이(세후기타포괄손익),"(2,982,166)",4983690,1233431
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(519,059,144)",494506664,
기타포괄손익-공정가치측정 지분상품 평가손익,"(526,205,310)",423045000,
자산재평가손익(세후기타포괄손익),7146166,71461664,
총포괄손익,"(2,050,887,860)",818370012,"(10,359,986,318)"
총 포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(2,047,384,811)",818265352,"(10,351,917,399)"
"포괄손익, 비지배지분","(3,503,049)",104660,"(8,068,919)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(834),174,"(5,659)"
희석주당이익(손실) (단위 : 원),(834),174,"(5,659)"
