Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),276533350776.0,310632917779.0,324575857261.0
매출원가,150882618208.0,158927042938.0,170061327901.0
매출총이익,125650732568.0,151705874841.0,154514529360.0
판매비와관리비,101325003604.0,98064920474.0,80602543224.0
영업이익,24325728964.0,53640954367.0,73911986136.0
기타수익,3542393308.0,7878647605.0,13840137834.0
기타비용,2519221368.0,4850216006.0,4119624128.0
금융수익,6936474544.0,2984838971.0,933245666.0
금융원가,489919646.0,472215805.0,352760088.0
법인세비용차감전순이익,31795455802.0,59182009132.0,84212985420.0
법인세비용,6398440209.0,16586846904.0,21019213467.0
당기순이익,25397015593.0,42595162228.0,63193771953.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),24438208191.0,37933829398.0,60391751491.0
비지배지분에 귀속되는 당기순이익(손실),958807402.0,4661332830.0,2802020462.0
주당이익,,,
기본주당이익(손실) (단위 : 원),1099.0,1697.0,2694.0
희석주당이익(손실) (단위 : 원),1099.0,1697.0,2694.0
