Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,323436932669,161325172108,202595050531
매출원가,263900746901,182216026973,204189900085
매출총이익(손실),59536185768,"(20,890,854,865)","(1,594,849,554)"
판매비와관리비,30997669681,23438222601,29148207207
영업이익(손실),28538516087,"(44,329,077,466)","(30,743,056,761)"
기타수익,869253008,1184602921,1387695887
기타비용,475353240,897148229,1082884114
금융수익,8579016849,12045607004,9464013626
금융비용,17642404220,13688504531,2103612144
공동기업에 대한 투자관련 손익,885327424,"(14,148,590,594)","(8,025,429,439)"
법인세비용차감전순이익(손실),20754355908,"(59,833,110,895)","(31,103,272,945)"
법인세비용(수익),"(3,006,616,430)",1081633474,2511529671
당기순이익(손실),17747739478,"(58,751,477,421)","(33,614,802,616)"
기타포괄손익,1984963709,18336808508,20102806871
후속적으로 당기손익으로 재분류되지 않은 항목 :,,,
확정급여제도의 재측정요소,"(1,988,744,629)",2444255939,"(483,341,452)"
법인세효과,442775767,"(513,293,747)",106335120
후속적으로 당기손익으로 재분류되는 항목 :,,,
해외사업환산손익,3683859306,16198724649,18625909225
지분법자본변동,"(193,578,146)",262179325,2376799972
법인세효과,40651411,"(55,057,658)","(522,895,994)"
총포괄이익(손실),19732703187,"(40,414,668,913)","(13,511,995,745)"
당기순이익(손실)의 귀속,,,
지배기업소유주지분,17747739478,"(58,751,477,421)","(33,614,802,616)"
포괄손익의 귀속,,,
지배기업소유주지분,19732703187,"(40,414,668,913)","(13,511,995,745)"
주당이익(손실),,,
기본주당이익(손실) (단위 : 원),311,"(1,029)",(589)
희석주당이익(손실) (단위 : 원),311,"(1,029)",(589)
