Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,4355478262337,4533879205529.0,3240513827424.0
매출원가,2496614929837,2660035593343.0,2013103521111.0
매출총이익,1858863332500,1873843612186.0,1227410306313.0
판매비와관리비,986281198998,871644904937.0,656917646996.0
영업이익,872582133502,1002198707249.0,570492659317.0
기타수익,224186345435,296830721593.0,102052188083.0
기타비용,194036010014,224791044202.0,67604210687.0
금융수익,59481367130,23218093406.0,10121916538.0
금융비용,24462410875,14054374392.0,8903213835.0
지분법손익,"(920,445,300)",,
법인세비용차감전순이익,936830979878,1083402103654.0,606159339416.0
법인세비용,218094352838,185257542546.0,159329904527.0
당기순이익,718736627040,898144561108.0,446829434889.0
당기순이익의 귀속,,,
지배기업지분,371729592797,440843105607.0,220793084320.0
비지배지분,347007034243,457301455501.0,226036350569.0
지배기업지분에 대한 주당이익,,,
기본및희석주당순이익 (단위 : 원),32032,37988.0,19026.0
