Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주6,7)",11647800864690,10419213132139.0,8685207679669
"매출원가 (주7,29)",10436072414834,9165519754856.0,7446343102764
매출총이익,1211728449856,1253693377283.0,1238864576905
"판매비와관리비 (주29,30)",549210897240,493686862641.0,500551091797
영업이익(손실) (주6),662517552616,760006514642.0,738313485108
관계기업투자 당기손익 지분 (주14),"(8,529,286,694)",4187879107.0,"(18,284,767,289)"
기타수익 (주31),659503202356,342793852190.0,236895917569
기타비용 (주31),554475284586,390864860131.0,347423291066
금융수익 (주32),136443152451,77809574677.0,50260025297
금융원가 (주32),150492711263,80435371839.0,61368288622
법인세비용차감전순이익(손실),744966624880,713497588646.0,598393080997
법인세비용 (주33),223487475119,205487349692.0,113466578952
당기순이익(손실),521479149761,508010238954.0,484926502045
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,511710239669,504006912863.0,484684519726
비지배지분,9768910092,4003326091.0,241982319
주당이익,,,
기본주당이익(손실) (단위 : 원) (주28),1245,1227.0,1180
희석주당이익(손실) (단위 : 원) (주28),1244,1225.0,1178
