Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,24268030025,46452117911,53185872794
매출원가,23025479595,41855777740,46819930477
매출총이익,1242550430,4596340171,6365942317
판매비와관리비,3088220509,4131671056,5051733781
영업이익(손실),"(1,845,670,079)",464669115,1314208536
기타영업외수익,80016603,558851311,163056373
기타영업외비용,301737038,1256816029,2049766471
금융수익,470680061,782903329,728549514
금융비용,430207052,560727142,586970207
종속기업투자주식처분이익,1710928178,0,0
법인세비용차감전순이익(손실),"(315,989,327)","(11,119,416)","(430,922,255)"
법인세비용(수익),"(279,775,187)","(394,247,422)",122436013
계속사업이익(손실),"(36,214,140)",383128006,"(553,358,268)"
중단사업이익(손실),"(418,961,392)","(298,786,159)",0
당기순이익(손실),"(455,175,532)",84341847,"(553,358,268)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(264,102,798)",220607119,"(479,156,337)"
계속영업이익(손실),"(36,214,140)",383128006,"(479,156,337)"
중단영업이익(손실),"(227,888,658)","(162,520,887)",0
비지배지분에 귀속되는 당기순이익(손실),"(191,072,734)","(136,265,272)","(74,201,931)"
중단영업이익(손실),"(191,072,734)","(136,265,272)",0
계속영업이익(손실),0,0,"(74,201,931)"
기타포괄손익,32365298,"(37,077,085)",1555973089
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),32365298,"(37,077,085)",1555973089
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),0,0,0
해외사업장환산외환차이(세후기타포괄손익),32365298,"(37,077,085)",1555973089
총포괄손익,"(422,810,234)",47264762,1002614821
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(248,794,179)",101847722,725510647
계속영업이익(손실),"(41,248,684)",166947735,725510647
중단영업이익(손실),"(207,545,495)","(65,100,013)",0
"포괄손익, 비지배지분","(174,016,055)","(54,582,960)",277104174
계속영업이익(손실),0,0,277104174
중단영업이익(손실),"(174,016,055)","(54,582,960)",0
주당이익,,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),(2),18,(23)
중단영업기본주당이익(손실) (단위 : 원),(11),(8),0
희석주당이익(손실) (단위 : 원),,,
계속영업희석주당이익(손실) (단위 : 원),(2),18,(23)
중단영업희석주당이익(손실) (단위 : 원),(11),(8),0
