Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,188346226841,164345780796,130441768412
매출원가,145119856621,127923415424,104251346980
매출총이익,43226370220,36422365372,26190421432
판매비와관리비,24495666142,22145294801,18043996529
영업이익,18730704078,14277070571,8146424903
기타이익,2401700461,5788373617,3167993769
기타비용,4790483178,2585303366,4098396248
지분법이익,18392965718,17509019263,12277552577
금융수익,1585569800,878775300,345004529
금융원가,1603556651,992835599,127093934
법인세비용차감전순이익,34716900228,34875099786,19711485596
법인세비용,5895227483,1530789869,7756197177
당기순이익,28821672745,33344309917,11955288419
당기순이익의 귀속,,,
지배기업소유주,29169180223,33608082822,12483240735
비지배지분,"(347,507,478)","(263,772,905)","(527,952,316)"
주당이익,,,
기본주당이익(손실) (단위 : 원),3307,3810,1434
희석주당이익(손실) (단위 : 원),3307,3810,1434
