Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),51226329598,41960341819,42688764598.0
매출원가,39492953230,31913738439,29949920060.0
매출총이익,11733376368,10046603380,12738844538.0
판매비와관리비,9879154403,5987635939,5040209854.0
영업이익(손실),1854221965,4058967441,7698634684.0
기타이익,779137671,948888997,1203107042.0
기타손실,1093256013,1125038069,560025846.0
금융수익,1273579959,547234814,279867292.0
금융원가,753207730,859986159,2542295260.0
법인세비용차감전순이익(손실),2060475852,3570067024,6079287912.0
법인세비용(수익),"(188,866,488)",35419252,1250309701.0
당기순이익(손실),2249342340,3534647772,4828978211.0
기타포괄손익,309683167,"(500,829,532)",666127.0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),310534497,"(503,858,724)",
"세후기타포괄손익, 지분상품에 대한 투자자산",310534497,"(503,858,724)",
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(851,330)",3029192,666127.0
해외사업장환산외환차이(세후기타포괄손익),"(851,330)",3029192,666127.0
총포괄손익,2559025507,3033818240,4829644338.0
주당이익,,,
기본주당이익(손실) (단위 : 원),218.0,337.0,477.0
희석주당이익(손실) (단위 : 원),218.0,337.0,474.0
