Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,263236802636,218394453243,223743694062
매출원가,60228803986,51746891589,49546843428
매출총이익,203007998650,166647561654,174196850634
판매비와관리비,202216245821,155107898962,127132589111
영업이익(손실),791752829,11539662692,47064261523
기타이익,1960062545,5079522572,5236172988
기타손실,2221165008,4528027375,2951927727
금융수익,2735308540,3712367624,15796502785
금융원가,2860425602,1927800464,22018523806
관계기업투자손익,"(472,532,363)",28740366,151493145
법인세비용차감전순이익(손실),"(66,999,059)",13904465415,43277978908
법인세비용(수익),6851603526,"(1,217,550,765)",14079210868
당기순이익(손실),"(6,918,602,585)",15122016180,29198768040
기타포괄손익,"(1,744,200,758)",20825975531,"(1,691,775,801)"
당기손익으로 재분류될 수 있는 항목,66804761,"(332,109,122)","(671,894,102)"
해외사업장환산외환차이(세후기타포괄손익),"(87,860,850)","(332,109,122)","(671,894,102)"
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),154665611,0,0
당기손익으로 재분류되지 않는항목,"(1,811,005,519)",21158084653,"(1,019,881,699)"
확정급여제도의 재측정손익,"(1,846,806,902)","(923,920,691)","(1,019,881,699)"
자산재평가손익(세후기타포괄손익),35801383,22082005344,0
총포괄손익,"(8,662,803,343)",35947991711,27506992239
당기순이익(손실)의 귀속,,,
지배기업 소유주 귀속,"(10,587,029,811)",12076878842,27159523577
비지배지분 귀속,3668427226,3045137338,2039244463
포괄손익의 귀속,,,
지배기업 소유주 귀속,"(12,076,430,007)",32953765059,25472725008
비지배지분 귀속,3413626664,2994226652,2034267231
주당이익,,,
기본주당이익(손실) (단위 : 원),(410.0),468,1073
희석주당이익(손실) (단위 : 원),(410.0),468,1073
