Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1025193283956,937809203352,1057599217741
현금및현금성자산,150621326563,129867461659,96379913673
단기금융상품,183000000000,113333610000,144030000000
기타유동금융자산,34140847373,97903691671,282555554246
매출채권 및 기타유동채권,381652571406,278267433410,251297715425
재고자산,212781678460,267204133693,243705306633
기타유동자산,62996860154,51232872919,39630727764
비유동자산,815776878047,739172777812,626809346573
장기금융상품,20003500000,382782237,716392237
기타비유동금융자산,197410838487,163589369621,80273169803
유형자산,353012364710,338257693279,329355094054
사용권자산,19717496130,18962555417,16100788146
투자부동산,166270867649,166730524958,163495384157
영업권,17274898102,17239510425,17120475262
영업권 이외의 무형자산,15137807149,15046205133,10523450317
이연법인세자산,14256995278,2125685328,0
기타비유동자산,12692110542,16838451414,9224592597
자산총계,1840970162003,1676981981164,1684408564314
부채,,,
유동부채,463634461162,416488382610,431560399953
매입채무 및 기타유동채무,255086195643,175625358277,137372356942
단기차입금,96585062333,149458488385,183764006801
유동성장기차입금,64916772792,51229930892,505040000
유동 리스부채,3117312484,2663711312,1559156975
당기법인세부채,19754021474,20483584679,20951147059
기타유동금융부채,0,0,71000000000
유동충당부채,11026191502,7980224854,6656764529
기타 유동부채,13148904934,9047084211,9751927647
비유동부채,35132073806,14469549863,40849064120
장기매입채무 및 기타비유동채무,8137537004,8369042833,8184003978
장기차입금,0,0,25200650000
비유동 리스부채,5316164050,4565996014,2724490226
기타비유동금융부채,0,1534511016,1435463434
퇴직급여부채,0,0,798728198
이연법인세부채,7100750425,0,2474330369
기타 비유동 부채,14577622327,0,31397915
부채총계,498766534968,430957932473,472409464073
자본,,,
지배기업의 소유주에게 귀속되는 자본,1304333517132,1212379534348,1180077020349
자본금,7000000000,7000000000,7000000000
자본잉여금,55459251660,52712690673,52550345173
기타자본구성요소,"(39,556,763,259)","(30,634,306,666)","(21,571,201,784)"
기타포괄손익누계액,"(983,238,133)",3223522715,1167609797
이익잉여금(결손금),1282414266864,1180077627626,1140930267163
비지배지분,37870109903,33644514343,31922079892
자본총계,1342203627035,1246024048691,1211999100241
자본과부채총계,1840970162003,1676981981164,1684408564314
