Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,157085342969.0,141977630092.0,115826299716.0
매출원가,94490123824.0,90820855457.0,76577043456.0
매출총이익,62595219145.0,51156774635.0,39249256260.0
판매비와관리비,24117219676.0,21246334298.0,20350365675.0
경상연구비,8707271409.0,7919097618.0,6404273461.0
영업이익(손실),29770728060.0,21991342719.0,12494617124.0
금융수익,3190785555.0,1816927356.0,970863639.0
금융비용,2208930852.0,439027615.0,225543570.0
기타수익,3132652298.0,1937981882.0,1300654549.0
기타비용,780256608.0,4028245041.0,5136750530.0
법인세비용차감전순이익(손실),33104978453.0,21278979301.0,9403841212.0
법인세비용(수익),6861406879.0,5522484182.0,453327169.0
당기순이익(손실),26243571574.0,15756495119.0,8950514043.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),26243571574.0,15756495119.0,8950514043.0
비지배지분에 귀속되는 당기순이익(손실),0.0,0.0,0.0
주당이익,,,
기본주당이익(손실) (단위 : 원),2278.0,1368.0,777.0
