Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,20547570037,26372507705,28189131111
매출원가,15451664510,18879526194,19108918107
매출총이익,5095905527,7492981511,9080213004
판매비와관리비,7844452429,7201576959,6787007142
영업이익(손실),"(2,748,546,902)",291404552,2293205862
기타수익,83179182,9291748430,246088267
기타비용,6954885631,306432138,5577135774
금융수익,3446496489,12853184521,7448252727
금융비용,7389621344,4838986132,10423872109
지분법이익,31313172795,,
지분법손실,,44969219092,44402016566
법인세비용차감전순이익(손실),17749794589,"(27,678,299,859)","(50,415,477,593)"
법인세비용(수익),"(373,422,196)","(4,709,744,608)","(6,213,933,869)"
계속영업이익(손실),,,"(44,201,543,724)"
중단영업이익(손실),,,30566146089
당기순이익(손실),18123216785,"(22,968,555,251)","(13,635,397,635)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),9012513985,"(8,901,998,916)","(644,766,817)"
지배기업의 보통주에 귀속되는 계속영업당기순이익(손실),9012513985,"(8,901,998,916)","(20,877,972,828)"
지배기업의 보통주에 귀속되는 중단영업당기순이익(손실),,,20233206011
비지배지분에 귀속되는 당기순이익(손실),9110702800,"(14,066,556,335)","(12,990,630,818)"
비지배지분에 귀속될 계속영업이익(손실),9110702800,"(14,066,556,335)","(23,323,570,896)"
비지배지분에 귀속될 중단영업이익(손실),,,10332940078
주당이익,,,
기본주당이익(손실) (단위 : 원),391,(386),(28)
계속영업기본주당이익(손실) (단위 : 원),391,(386),(906)
중단영업기본주당이익(손실) (단위 : 원),,,878
희석주당이익(손실) (단위 : 원),391,(386),(28)
계속영업희석주당이익(손실) (단위 : 원),391,(386),(906)
중단영업희석주당이익(손실) (단위 : 원),,,878
