Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),141452792883,149532210261,132235899435
제품매출액,41410290146,43351265788,36035222579
상품매출액,100691380838,107807413792,96584677987
기타매출액,4820222267,4554390389,4926551926
매출에누리및환입,"(5,469,100,368)","(6,180,859,708)","(5,310,553,057)"
매출원가,95555676410,96726582755,85203411674
제품매출원가,29363020444,27702434972,23411643447
상품매출원가,62792694439,68132796958,61377255206
기타매출원가,3399961527,891350825,414513021
매출총이익,45897116473,52805627506,47032487761
판매비와관리비,48165458782,46528431176,41968356401
영업이익(손실),"(2,268,342,309)",6277196330,5064131360
기타수익,4717581050,4691579100,22711696204
기타비용,3725802682,4858005655,3942963350
금융수익,1731408225,919392837,471980582
금융비용,5658401468,3151049824,2203923267
법인세비용차감전순이익(손실),"(5,203,557,184)",3879112788,22100921529
법인세비용(수익),518975153,563345996,6364921038
당기순이익(손실),"(5,722,532,337)",3315766792,15736000491
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,842,833,656)",3143877896,15624694851
비지배지분에 귀속되는 당기순이익(손실),120301319,171888896,111305640
기타포괄손익,"(785,991,244)",635951718,351485163
당기손익으로 재분류되는 세후기타포괄손익,"(785,991,244)",690349401,351485163
파생상품평가손익,"(613,554,055)",354370154,258142209
해외사업장환산외환차이(세후기타포괄손익),"(172,437,189)",335979247,93342954
후속적으로 당기손익으로 재분류되지 않는 포괄손익,,"(54,397,683)",
자산재평가손익(세후기타포괄손익),,"(54,397,683)",
총포괄손익,"(6,508,523,581)",3951718510,16087485654
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(6,645,219,493)",3724104649,15977828570
"포괄손익, 비지배지분",136695912,227613861,109657084
주당이익,,,
기본주당이익(손실) (단위 : 원),(309),166,827
