Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
I. 유동자산,64989446932,41364799694,39437903583.0
현금및현금성자산,42786165648,19257262862,14932234220.0
단기금융상품,15446929187,14652339426,15013427567.0
매출채권,2637950536,2868433185,3673824620.0
금융리스채권,433895118,315640267,243667267.0
기타금융자산,643029414,637115356,291472123.0
기타유동자산,686669139,2012829742,3683678407.0
재고자산,2354807890,1621178856,1599599379.0
II. 비유동자산,55317458859,53239949384,87579959230.0
금융리스채권,380277811,558454933,261336360.0
기타금융자산,3922535698,3640805953,3899044861.0
당기손익-공정가치측정금융자산,1085671423,,2584298521.0
기타포괄손익-공정가치측정금융자산,5617022480,12364507542,33126030000.0
관계기업투자주식,13676047162,14276043969,
유형자산,5796523628,5940989806,31792055099.0
사용권자산,1022383778,1090615161,915264131.0
무형자산,465427059,571272415,5905666339.0
투자부동산,5386411747,5776231273,5792034294.0
이연법인세자산,17965158073,9021028332,3304229625.0
III. 금융업자산,799714720512,1114486343197,1221990509045.0
현금및현금성자산,600180078,9927025091,10097816276.0
단기금융상품,300000000,4106823943,1580925302.0
당기손익-공정가치측정금융자산,6415338942,6664409719,7494223458.0
기타포괄손익-공정가치측정금융자산,1000000,1000000,1000000.0
대출채권,671517037125,949311348145,1043577728605.0
금융리스채권,30897085,,
기타상각후원가측정금융자산,,600000000,
파생상품자산,,,221717000.0
기타금융자산,36694818155,14453851081,13247190053.0
기타자산,384187671,426822766,5981718737.0
당기법인세자산,30734320,,457947113.0
관계기업투자주식,58361244785,73367712238,103904185051.0
유형자산,256056868,411630769,283879414.0
사용권자산,594601022,1424657280,745143047.0
무형자산,905286519,6532299668,6852628909.0
이연법인세자산,18123337942,26587761965,27544406080.0
매각예정자산,5500000000,20671000532,
자산 총계,920021626303,1209091092275,1349008371858.0
부채,,,
I. 유동부채,87215398836,88547294302,80619984606.0
매입채무,756560518,313756423,386944161.0
차입부채,69625200129,76852000017,66909333322.0
기타금융부채,2282524563,1937400491,4803738832.0
당기법인세부채,10959575090,5624476758,4994048872.0
리스부채,1023373277,857984242,757147025.0
기타유동부채,2555548384,2949059496,2579430416.0
파생상품부채,12616875,12616875,189341978.0
II. 비유동부채,19237165163,7542143995,34290654065.0
차입부채,12080999887,1041666689,26869333356.0
기타금융부채,3267782625,3010364116,3467576894.0
순확정급여부채,3014483129,2378134644,2829271401.0
이연법인세부채,,25354959,364911000.0
리스부채,833967702,1086623587,681114131.0
기타비유동부채,39931820,,78447283.0
III. 금융업부채,393256541627,686549833596,799517495710.0
차입부채,383385039497,659017405391,774838771343.0
기타금융부채,4607670099,10088078879,13504984462.0
순확정급여부채,3984023715,6044413822,6726815452.0
파생상품부채,71681030,4292048593,1400684094.0
당기법인세부채,,4087209007,686810982.0
이연법인세부채,,951228086,806093647.0
리스부채,652377421,1451828175,762047659.0
기타부채,555749865,617621643,791288071.0
부채 총계,499709105626,782639271893,914428134381.0
자본,,,
I. 지배기업소유주지분,420312520677,426451820382,429686732241.0
보통주자본금,13777741000,13777741000,13777741000.0
주식발행초과금,6194013577,6194013577,6194013577.0
기타자본항목,28351346396,28351346396,28351346396.0
기타포괄손익누계액,"(6,313,582,976)","(4,316,298,217)",12258646650.0
이익잉여금,378303002680,382445017626,369104984618.0
II. 비지배지분,,,4893505236.0
자본총계,420312520677,426451820382,434580237477.0
부채와 자본 총계,920021626303,1209091092275,1349008371858.0
