Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1008713351769,968982841111,771779431641
현금및현금성자산,168977605072,208690544924,120412861166
단기금융상품,32939851541,80524971871,84832457121
기타금융자산,0,0,13960000
매출채권,447296942816,431416811697,335405282898
단기미수금,13373045046,6661983940,7081605828
당기법인세자산,12462517114,6952934612,9935350513
기타수취채권,2602194505,2695384581,4454111655
유동재고자산,215483062699,152463337034,127967605299
기타유동자산,115578132976,79576872452,81676197161
매각예정비유동자산,26506225463,0,0
비유동자산,1322631323575,961349435060,1018745981828
장기매출채권,0,276040195,420678538
장기금융상품,1926150000,4182396368,16801421707
투자금융자산,575908763,402246612,111600000
순확정급여자산,7996611993,12553045777,177752616
기타장기수취채권,5303484952,5249286872,18372222302
유형자산,1035599082826,797720534729,857367158463
무형자산,95259631576,10751093937,12243033089
사용권자산,78447199879,59441841698,64172871567
관계기업에 대한 투자자산,84943358850,67457139509,39166476491
이연법인세자산,5692316061,1761031217,8348962299
기타비유동자산,6887578675,1554778146,1563804756
자산총계,2357850900807,1930332276171,1790525413469
부채,,,
유동부채,1118744961151,986276302843,869150305332
단기매입채무,531396302882,475991040713,378602247444
단기미지급금,112631191880,72401610646,50501204886
단기차입금,217955878495,216433480707,234440799805
유동 리스부채,9685896234,4004788179,3913289787
유동성장기부채,74926838294,95302829604,83903929464
기타유동금융부채,372897056,39358916,8299409772
유동충당부채,5930315921,6754962532,5075040297
기타 유동부채,134765404421,92700245162,82441406907
당기법인세부채,31080235968,22647986384,21972976970
매각예정비유동부채,16334221405,0,0
비유동부채,297186754098,187169598802,223636505827
장기차입금,219256865704,157387282282,195603706675
비유동 리스부채,25665307530,7390705546,9323363924
기타비유동금융부채,1059887273,1040054634,861737070
비유동충당부채,710000000,0,0
순확정급여부채,5934901868,5358998691,6089948825
이연법인세부채,37459786190,9794694747,4979337149
기타 비유동 부채,7100005533,6197862902,6778412184
부채총계,1432265936654,1173445901645,1092786811159
자본,,,
지배기업의 소유주에게 귀속되는 자본,881633237416,721759664425,664423101166
자본금,13514218500,13514218500,13514218500
자본잉여금,445799573020,445817583702,445817583702
기타자본구성요소,"(152,062,701)","(152,062,701)","(152,062,701)"
기타포괄손익누계액,62793860971,49699000163,48474417968
이익잉여금(결손금),359677647626,212880924761,156768943697
비지배지분,43951726737,35126710101,33315501144
자본총계,925584964153,756886374526,697738602310
자본과부채총계,2357850900807,1930332276171,1790525413469
