Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),3436688023238,3719325523137,3536522769098
매출원가,3027869172937,3343961778421,2601583004983
매출총이익,408818850301,375363744716,934939764115
판매비와관리비,297606213119,289443126802,277361770340
연구개발비,16846111758,21033474579,19435463721
영업이익(손실),94366525424,64887143335,638142530054
기타이익,18942512561,32716182950,29657184807
기타손실,12574003649,16042438364,16794291330
금융수익,174829720144,158463125394,63896366956
금융원가,251972886346,219165409362,78411681249
법인세비용차감전순이익(손실),23591868134,20858603953,636490109238
법인세비용(수익),24030009497,"(3,948,585,309)",95905705956
계속영업이익(손실),"(438,141,363)",24807189262,540584403282
중단영업이익(손실),,,"(2,418,114,430)"
당기순이익(손실)의 귀속,,,
지배기업지분순이익(손실),68232761,15647815532,435815084587
비지배지분순이익(손실),"(506,374,124)",9159373730,102351204265
지배기업의 지분에 대한 주당이익(손실),,,
계속영업기본주당이익(손실) (단위 : 원),3,786.0,22011
중단영업기본주당이익(손실) (단위 : 원),,,(121)
