Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,214541934868,231004368333,226567361019
매출원가,154991448355,165251192662,160750737773
매출총이익,59550486513,65753175671,65816623246
연구개발비,8678139796,8750184623,6984113239
판매비와관리비,44732717589,45849546802,42356369795
영업이익,6139629128,11153444246,16476140212
지분법손익,"(1,403,460,899)","(271,445,476)",
기타수익,954023596,10835899287,5469124835
기타비용,2443743828,11297556161,4462927783
금융수익,5824054779,8410624299,2480372799
이자수익,934128977,798528999,972371859
외환차익,838261570,1887681023,696128973
외화환산이익,51482044,109630540,594183774
당기손익-공정가치금융자산처분이익,29140529,298777576,
당기손익-공정가치금융자산평가이익,3970896219,5258225482,151471578
금융보증채무환입,145440,57780679,66216615
금융비용,4612545196,3641296668,1606803428
이자비용,3282975054,2175764364,1257854750
외환차손,1169006640,604746498,232419966
외화환산손실,159945992,584197178,115437072
당기손익-공정가치금융자산처분손실,617510,7909302,882640
당기손익-공정가치금융자산평가손실,,268679326,209000
법인세비용차감전순이익,4457957580,15189669527,18355906635
법인세비용,2497292733,24379447,3216499871
당기순이익,1960664847,15165290080,15139406764
당기순이익의 귀속,,,
지배기업의 소유주지분,3153533995,14600014037,15364034125
비지배지분,"(1,192,869,148)",565276043,"(224,627,361)"
주당이익,,,
기본주당이익 (단위 : 원),122,564,593
희석주당이익 (단위 : 원),122,563,593
