Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,57362876808.0,60117849954.0,27825206564.0
현금및현금성자산,3664227010.0,7539247886.0,12870478587.0
단기금융상품,31829098707.0,30241244000.0,3000000000.0
매출채권 및 기타채권,16192796884.0,16823069424.0,6700953293.0
재고자산,4756481546.0,4288448322.0,4235799553.0
기타유동자산,920272661.0,1225840322.0,1017975131.0
비유동자산,27750068110.0,29253586958.0,20351055292.0
기타포괄손익-공정가치 측정 금융자산,500000.0,500000.0,500000.0
공동기업투자,768111709.0,1050463913.0,1057833290.0
순확정급여자산,576251873.0,1906437590.0,
유형자산,23565302637.0,24068403895.0,16918041768.0
투자부동산,136034005.0,96197067.0,99785902.0
무형자산,798641408.0,584355337.0,606861570.0
기타비유동자산,951479470.0,773912810.0,817764464.0
이연법인세자산,953747008.0,773316346.0,850268298.0
자산총계,85112944918.0,89371436912.0,48176261856.0
부채,,,
유동부채,20510172352.0,11855018293.0,9373579280.0
매입채무 및 기타채무,6623524449.0,7090468105.0,6215354383.0
유동성장기부채,11400000000.0,,
당기법인세부채,,1614291914.0,1290922537.0
유동성리스부채,1275770159.0,1032560269.0,804046241.0
기타 유동부채,1210877744.0,2117698005.0,1063256119.0
비유동부채,3080804409.0,14981791679.0,12169363044.0
장기매입채무 및 기타채무,10000000.0,10000000.0,80000000.0
비유동 리스부채,2572820749.0,3132582184.0,66912802.0
장기차입금,,11400000000.0,11400000000.0
기타 비유동 부채,,,144365101.0
비유동종업원급여충당부채,497983660.0,439209495.0,478085141.0
부채총계,23590976761.0,26836809972.0,21542942324.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,61521968157.0,62534626940.0,26633319532.0
자본금,3198350000.0,3198350000.0,2683350000.0
기타불입자본,26598296117.0,26598296117.0,6792784.0
기타자본조정,658146935.0,,
주식선택권,658146935.0,,
기타포괄손익누계액,89538839.0,73262063.0,20394901.0
이익잉여금(결손금),30977636266.0,32664718760.0,23922781847.0
비지배지분,,,
자본총계,61521968157.0,62534626940.0,26633319532.0
자본과부채총계,85112944918.0,89371436912.0,48176261856.0
