Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,6696811596,7785584333,8216334853
현금및현금성자산,2319534945,1350723894,2067684398
유동당기손익인식지정금융자산,,1518684383,2899708440
매출채권,2579935695,913395352,1084820772
기타금융자산,41402936,2601320192,53815226
기타유동자산,186566685,57862046,117613640
당기법인세자산,19471180,11096760,2502840
재고자산,1549900155,1332501706,1990189537
비유동자산,8084648642,8352509396,8733569304
비유동당기손익인식금융자산,156130410,153132730,153132730
비유동매출채권,,,136044250
기타비유동금융자산,192419226,172938613,177171198
유형자산,7221689754,7967777680,8038638622
무형자산,36254705,58660373,228582504
투자부동산,478154547,,
자산총계,14781460238,16138093729,16949904157
부채,,,
유동부채,3156895478,1586541587,7040092114
매입채무,1452229781,347362988,867769080
기타유동금융부채,892259268,555423834,962904922
기타 유동부채,235486148,577311163,270563057
유동계약부채,4774000,2519000,4807760
차입금,,1000,
유동 차입금,482280000,,
유동성전환상환우선주부채,,,2288785662
유동파생상품부채,,,2487971474
유동 리스부채,89866281,103923602,157290159
비유동부채,3196848650,3753994931,4629189032
장기차입금,2892720000,3375000000,4375000000
기타비유동금융부채,48000000,33000000,13000000
비유동 리스부채,137878205,227744486,122938587
비유동충당부채,118250445,118250445,118250445
기타 비유동 부채,,,
부채총계,6353744128,5340536518,11669281146
자본,,,
지배기업의 소유주에게 귀속되는 자본,8267120082,10667132303,5156237675
자본금,4454807000,4454807000,4200715500
자본잉여금,14920273634,14920273634,10397607998
기타자본구성요소,629829992,563260827,531765286
기타포괄손익누계액,956418520,956418520,956418520
이익잉여금(결손금),"(12,694,209,064)","(10,227,627,678)","(10,930,269,629)"
비지배지분,160596028,130424908,124385336
자본총계,8427716110,10797557211,5280623011
자본과부채총계,14781460238,16138093729,16949904157
