Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),103951073738,107304356811,110475018706.0
매출원가,91010205809,91747769238,97806443978.0
매출총이익,12940867929,15556587573,12668574728.0
판매비와관리비,8054938636,7131561501,9038638053.0
영업이익(손실),4885929293,8425026072,3629936675.0
기타이익,2575995041,781888771,25051951570.0
기타손실,8144402451,17390644538,1601018606.0
금융수익,3301262056,2066318824,3499747638.0
금융원가,8195318910,5805808421,3148746237.0
법인세비용차감전순이익(손실),"(5,576,534,971)","(11,923,219,292)",27431871040.0
법인세비용(수익),"(4,675,029,375)",103777574,12168673303.0
계속영업이익(손실),"(901,505,596)","(12,026,996,866)",15263197737.0
중단영업이익(손실),3396634501,1255970527,0.0
당기순이익(손실),2495128905,"(10,771,026,339)",15263197737.0
기타포괄손익,"(1,208,207,898)",2760320765,9960550663.0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(665,410,159)",1231535534,494887836.0
확정급여제도의 재측정손익(세후기타포괄손익),"(665,410,159)",1231535534,494887836.0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(542,797,739)",1528785231,9465662827.0
기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익,9101768,819672689,9087436419.0
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),"(551,899,507)",709112542,378226408.0
총포괄손익,1286921007,"(8,010,705,574)",25223748400.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2495128905,"(10,771,026,339)",15263197737.0
비지배지분에 귀속되는 당기순이익(손실),,,
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",1286921007,"(8,010,705,574)",25223748400.0
"포괄손익, 비지배지분",,,
주당이익,,,
기본주당이익(손실) (단위 : 원),270,"(1,156)",1663.0
희석주당이익(손실) (단위 : 원),221,"(1,156)",1663.0
