Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,74798440976,85858046592,101723744876
현금및현금성자산,29637861058,12136957194,28788202191
단기금융상품,3594405053,14297999272,13649666000
매출채권 및 기타유동채권,27581219755,29619365469,22720792246
매출채권,26741331041,25455794405,21131302626
"대손충당금, 매출채권","(110,518,486)","(241,672,501)","(227,788,343)"
단기미수금,9655039441,34306445,93284140
"대손충당금, 단기미수금","(9,639,725,147)","(9,725,147)","(9,725,147)"
단기미수수익,106654345,196570356,148696707
단기선급금,191100000,4918403564,108111760
"대손충당금, 단기선급금","(35,100,000)","(2,135,100,000)","(35,100,000)"
부가가치세대급금,118357900,48180857,183473428
단기선급비용,44015661,65667490,57943743
단기대여금,1326844870,1803719870,1787373202
"대손충당금, 단기대여금","(816,779,870)","(516,779,870)","(516,779,870)"
당기법인세자산,326287660,39534230,25276590
유동재고자산,13443505650,27926100339,32539807849
기타유동금융자산,215161800,1838090088,4000000000
유동만기보유금융자산,0,500000000,4000000000
유동파생상품자산,215161800,1338090088,0
비유동자산,244392169950,254863663875,262975935343
장기금융상품,1230901956,1399217587,2040352184
장기매출채권 및 기타비유동채권,614143720,377736573,607819408
장기대여금,585000000,300000000,500000000
장기임차보증금,117091600,166689200,194106747
"현재가치할인차금, 장기임차보증금","(3,050,880)","(4,055,627)","(1,390,339)"
"대손충당금, 장기임차보증금","(84,897,000)","(84,897,000)","(84,897,000)"
유형자산,71627214980,91617916068,95904103179
투자부동산,28445597053,32695111402,38214307926
"감가상각누계액, 투자부동산","(896,718,270)","(1,220,395,907)","(1,548,278,900)"
영업권 이외의 무형자산,116806375,123848301,142004742
기타비유동금융자산,6260800,955253672,685476579
기타포괄손익-공정가치 측정 비유동금융자산,6260800,295832015,387549350
"비유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",0,659421657,297927229
퇴직급여운용자산/퇴직연금운용자산,0,709503117,71410779
지분법적용 투자지분,140569960230,128198085612,126759064810
이연법인세자산,2665452822,0,96530379
기타비유동자산,12550284,7387450,3144257
자산총계,319190610926,340721710467,364699680219
부채,,,
유동부채,143470041815,158686201310,169586868261
매입채무 및 기타유동채무,142343958252,153694103989,156919623019
단기매입채무,8543520348,12020077106,14034890201
단기미지급금,341866164,418305195,367498579
단기미지급비용,979888659,1504971773,1351301348
단기임대보증금,101400000,50000000,52000000
단기예수금,283745555,236200770,212975130
부가가치세예수금,157622392,431404579,506267556
단기선수금,15639274413,4467391556,6372202731
단기선수수익,86802,885189,885189
유동 차입금,108680000000,126576000000,131396000000
비유동차입금의 유동성 대체 부분,1033900000,2079400000,2579400000
유동성전환사채,6540948469,5845375399,0
유동 리스부채,41705450,64092422,46202285
당기법인세부채,28682130,1184836464,12667245242
기타유동금융부채,1097401433,3807260857,0
유동파생상품부채,1097401433,3807260857,0
비유동부채,7035451545,11684903218,5488261385
장기매입채무 및 기타비유동채무,6989529186,9271015873,1330152992
장기미지급금,163125000,352800000,465750000
장기임대보증금,190000000,442150000,711000000
장기차입금,0,2536800000,116200000
전환사채,6540948469,5845375400,0
비유동 리스부채,95455717,93890473,37202992
퇴직급여부채,45922359,0,678477424
이연법인세부채,0,2413887345,3479630969
부채총계,150505493360,170371104528,175075129646
자본,,,
지배기업의 소유주에게 귀속되는 자본,168685117566,170350605939,189624550573
자본금,4665852500,4665852500,4665852500
보통주자본금,4665852500,4665852500,4665852500
자본잉여금,6984575022,47263575022,47263575022
주식발행초과금,6999178683,47278178683,47278178683
기타자본잉여금,"(14,603,661)","(14,603,661)","(14,603,661)"
기타자본구성요소,"(3,124,885,230)","(172,475,850)","(2,188,495,688)"
자기주식,"(2,976,628,580)",0,"(2,189,380,450)"
자기주식처분손실,"(148,256,650)","(148,256,650)",0
기타자본조정,0,"(24,219,200)",884762
기타포괄손익누계액,158266307,732305786,"(696,549,233)"
기타포괄손익-공정가치 측정 금융자산 평가손실 적립금,1053272,23193244,"(696,549,233)"
지분법기타포괄손익변동,157213035,709112542,0
이익잉여금(결손금),160001308967,117861348481,140580167972
이익준비금,852405953,852405953,852405953
임의적립금,791576000,791576000,791576000
미처분이익잉여금(미처리결손금),158357327014,116217366528,138936186019
자본총계,168685117566,170350605939,189624550573
자본과부채총계,319190610926,340721710467,364699680219
