Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,27842889618,36629648212,40442672108
현금및현금성자산,12567620341,19283819712,12330050428
단기금융상품,6500000000,,9700000000
매출채권 및 기타채권,1984143814,2948872655,3129860709
당기손익-공정가치측정 금융자산,6316159535,13821640761,14819113304
상각후원가 측정 금융자산,110411620,100000000,
미수법인세환급액,86784720,59846210,19097140
기타유동금융자산,116569871,24717748,22353184
기타유동자산,161199717,390751126,422197343
비유동자산,4117863890,8745701391,12858222231
관계기업투자주식,1888565401,5760658365,5243091815
당기손익-공정가치측정 금융자산,100033220,,
유형자산,1567466447,2229161350,3702723027
무형자산,271961778,176932903,723904626
순확정급여자산,2417451,,
기타비유동금융자산,287419593,342968353,2381041447
이연법인세자산,,235980420,807461316
자산총계,31960753508,45375349603,53300894339
부채,,,
유동부채,3851844586,3898128462,8126434725
매입채무 및 기타채무,3015149374,3009207803,4726256439
차입금,,,1500000000
기타 유동부채,129506310,340204863,636110889
미지급법인세,,26545060,682603450
유동 리스부채,707188902,522170736,581463947
비유동부채,2290625582,9766276588,9882027176
순확정급여부채,,179470814,234606132
장기종업원급여부채,81496540,81365539,98158757
비유동 리스부채,387652286,889681933,1490853011
기타비유동금융부채,1814336653,8609109747,8052218430
비유동충당부채,7140103,6648555,6190846
부채총계,6142470168,13664405050,18008461901
자본,,,
지배기업의 소유주에게 귀속되는 자본,25187139806,31242875608,32384424490
자본금,2697963400,2697963400,2697963400
자본잉여금,25593413967,24771062670,25400616091
기타자본항목,"(573,560,241)","(859,888,846)","(2,322,791,765)"
이익잉여금(결손금),"(2,530,677,320)",4633738384,6608636764
비지배지분,631143534,468068945,2908007948
자본총계,25818283340,31710944553,35292432438
자본과부채총계,31960753508,45375349603,53300894339
