Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,13837382502,22921900442,28780386706
영업비용,20013580962,23647679337,22041618230
영업이익,"(6,176,198,460)","(725,778,895)",6738768476
영업외수익,798256999,54268589,53803079
영업외비용,2356333132,239420254,223278036
금융수익,910081376,399937376,3662660024
금융비용,156337742,182420134,2567726009
지분법이익,146248929,46858113,
법인세비용차감전순이익(손실),"(6,834,282,030)","(646,555,205)",7664227534
법인세비용(수익),376286081,674067550,624815485
계속영업이익(손실),"(7,210,568,111)","(1,320,622,755)",7039412049
중단영업이익(손실),,"(1,149,818,101)","(3,153,651,765)"
당기순이익(손실),"(7,210,568,111)","(2,470,440,856)",3885760284
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,259,741,850)","(2,033,573,800)",5181456663
계속영업순이익(손실),"(7,259,741,850)","(1,447,166,568)",6789819063
중단영업순이익(손실),,"(586,407,232)","(1,608,362,400)"
비지배지분에 귀속되는 당기순이익(손실),49173739,"(436,867,056)","(1,295,696,379)"
계속영업순이익(손실),49173739,126543813,249592986
중단영업순이익(손실),,"(563,410,869)","(1,545,289,365)"
기타포괄손익,95326146,58675420,123859418
확정급여제도의 재측정손익(세후기타포괄손익),95326146,58675420,123859418
총포괄이익(손실),"(7,115,241,965)","(2,411,765,436)",4009619702
포괄손익의 귀속,,,
지배기업 소유주,"(7,164,415,704)","(1,974,898,380)",5305316081
비지배지분,49173739,"(436,867,056)","(1,295,696,379)"
주당이익,,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),(269),(54),252
중단영업기본주당이익(손실) (단위 : 원),,(22),(60)
희석주당이익(손실) (단위 : 원),,,
계속영업희석주당이익(손실) (단위 : 원),(269),(54),252
중단영업희석주당이익(손실) (단위 : 원),,(22),(60)
