Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),46303655129,47460159206,46832866825
매출총이익,46303655129,47460159206,46832866825
판매비와관리비,45146789013,44901910787,44491725604
영업이익,1156866116,2558248419,2341141221
금융수익,1806193357,1362865691,1131322354
금융비용,245751431,73758950,89744280
기타이익,625647235,614291449,776069185
기타손실,777982113,1920773322,1242788082
법인세비용차감전순이익(손실),2564973164,2540873287,2916000398
법인세비용(수익),428511371,755069348,1572339733
당기순이익(손실),2136461793,1785803939,1343660665
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2078652199,1669392835,1107535534
비지배지분에 귀속되는 당기순이익(손실),57809594,116411104,236125131
기타포괄손익,488174498,"(981,318,517)",329685952
당기손익으로 재분류되지 않는 항목(세전기타포괄손익),488174498,"(981,318,517)",329685952
확정급여제도의 재측정손익(세전기타포괄손익),"(638,826,810)",742865737,167549801
"세전기타포괄손익, 지분상품에 대한 투자자산",1297031292,"(2,000,966,399)",255124497
당기손익으로 재분류되지 않는 항목의 법인세,"(170,029,984)",276782145,"(92,988,346)"
당기손익으로 재분류될 수 있는 항목(세전기타포괄손익),0,0,0
기타포괄손익-공정가치로 측정되는 금융자산의 세전차손익,0,0,0
당기손익으로 재분류될수 있는 항목과 관련된 법인세,0,0,0
해외사업장환산외환차이(세전기타포괄이익),0,0,0
총포괄손익,2624636291,804485422,1673346617
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2583522884,654095611,1418557782
"포괄손익, 비지배지분",41113407,150389811,254788835
주당이익,,,
기본주당이익(손실) (단위 : 원),90.0,73.0,48.0
