Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,68426242014.0,54719410512.0,68334969541.0
현금및현금성자산,18668683566.0,20963698427.0,18532489159.0
매출채권 및 기타채권,17771352044.0,9174686048.0,7915148631.0
기타투자자산,17307272044.0,15188736101.0,28920322211.0
유동재고자산,94532402.0,256339048.0,64325000.0
기타금융자산,5528492122.0,2995280000.0,2531510500.0
기타유동자산,718105664.0,165465534.0,169349064.0
계약자산,8337804172.0,5948853963.0,10010864579.0
당기법인세자산,,26351391.0,190960397.0
단기금융상품,,,
비유동자산,107999883140.0,107932990035.0,86436618455.0
장기매출채권 및 기타비유동채권,,1500000000.0,1500000000.0
기타투자자산,17872426106.0,21192061596.0,20648116704.0
관계기업투자주식,43721054729.0,40042904024.0,27257531805.0
유형자산,34063250154.0,31446336966.0,26808875911.0
무형자산,2142237012.0,1998944116.0,2107905682.0
투자부동산,7007453723.0,7140306153.0,7273158584.0
기타금융자산,1355764686.0,1005434917.0,810829769.0
순확정급여자산,1807496730.0,2363561855.0,
이연법인세자산,,1213240408.0,
기타비유동자산,30200000.0,30200000.0,30200000.0
자산총계,176426125154.0,162652400547.0,154771587996.0
부채,,,
유동부채,36276815097.0,33307356880.0,37086329063.0
매입채무,11902964061.0,12876161873.0,14094177467.0
당기법인세부채,1158302928.0,,
기타금융부채,5485787430.0,2714297994.0,2508746794.0
기타 유동부채,824291218.0,595327888.0,362516514.0
유동충당부채,439626692.0,592013177.0,581940974.0
계약부채,16465842768.0,16529555948.0,19538947314.0
비유동부채,8128858513.0,5237646262.0,3064676373.0
순확정급여부채,,,381113122.0
기타금융부채,7191907165.0,5237646262.0,1619883823.0
이연법인세부채,838239153.0,,1063679428.0
기타 비유동 부채,,,
기타비유동충당부채,98712195.0,,
부채총계,44405673610.0,38545003142.0,40151005436.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,132020451544.0,124107397405.0,114620582560.0
자본금,10023985000.0,10023985000.0,10023985000.0
자본잉여금,20237967588.0,20237967588.0,22798538423.0
이익잉여금(결손금),97205347249.0,90066827057.0,78164757944.0
기타포괄손익누계액,4553151707.0,3778617760.0,3633301193.0
비지배지분,,,
자본총계,132020451544.0,124107397405.0,114620582560.0
자본과부채총계,176426125154.0,162652400547.0,154771587996.0
