Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,124639034557,161583789633,132266924026
상품매출액,488514883,370281147,628133273
제품매출액,123247185071,142899606959,128705220050
용역매출액,753621786,3204364127,2813683143
임대매출액,149712817,109537400,119887560
기술수출수익,0,15000000000,0
매출원가,112227855003,124445120166,99698410630
상품매출원가,347204783,357985451,351846151
제품매출원가,103734060362,107639352336,91377965638
용역매출원가,8109975801,8995219775,7954686641
임대매출원가,36614057,13912200,13912200
기술수출원가,0,7438650404,0
매출총이익,12411179554,37138669467,32568513396
판매비와관리비,36506212645,34496975378,31056691882
영업이익(손실),"(24,095,033,091)",2641694089,1511821514
영업외이익(손실),"(9,503,080,907)",1482503698,"(7,825,178,457)"
기타수익,4379564398,13761342205,7705744566
기타비용,"(7,816,743,721)","(8,538,292,482)","(9,651,372,017)"
금융수익,168584676,114073081,131474405
금융비용,"(6,234,486,260)","(3,854,619,106)","(6,011,025,411)"
법인세비용차감전순이익(손실),"(33,598,113,998)",4124197787,"(6,313,356,943)"
법인세비용(수익),1252991,107927646,"(2,635,650,001)"
계속영업당기순이익(손실),"(33,599,366,989)",4016270141,"(3,677,706,942)"
중단영업이익(손실),2873026568,"(1,882,955,301)",2302785974
당기순이익(손실),"(30,726,340,421)",2133314840,"(1,374,920,968)"
당기순이익(손실)의 귀속,"(30,726,340,421)",2133314840,"(1,374,920,968)"
지배기업소유주지분,"(30,726,340,421)",2133314840,"(1,374,920,968)"
비지배지분,0,0,0
기타포괄이익,675066529,65794285455,1266804396
후속적으로 당기손익으로 재분류되지 않는 항목,675066529,65794285455,1266804396
확정급여제도의 재측정요소,"(1,025,009,976)",2353213700,"(289,759,917)"
기타포괄손익 - 공정가치측정 금융자산 평가손익,1700076505,63441071755,1556564313
총포괄이익(손실),"(30,051,273,892)",67927600295,"(108,116,572)"
총포괄이익(손실)의 귀속,"(30,051,273,892)",67927600295,"(108,116,572)"
지배기업소유주지분,"(30,051,273,892)",67927600295,"(108,116,572)"
비지배지분,0,0,0
주당이익(손실),,,
계속영업기본주당순이익(손실) (단위 : 원),"(2,944)",352,(323)
중단영업기본주당순이익(손실) (단위 : 원),252,(165),202
계속영업희석주당순이익(손실) (단위 : 원),"(2,944)",318,(320)
중단영업희석주당순이익(손실) (단위 : 원),227,(165),201
