Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,67495011318,81573074218,81993564965
현금및현금성자산,20128662883,20284277001,17980107960
단기금융상품,38189400000,38942000000,40942000000
당기손익인식금융자산,4184244904,4951318644,12072820744
유동만기보유금융자산,,3804784464,
매출채권,1779083325,3827868279,3390430732
기타유동금융자산,641671676,277527003,287850005
유동재고자산,2337770261,8797547541,6277326451
기타유동자산,234178269,676220416,1026608136
당기법인세자산,,11530870,16420937
비유동자산,161602887239,122964189188,112855046630
비유동만기보유금융자산,,1000000,3566255191
비유동당기손익인식금융자산,52047109619,21283033614,13739970445
기타포괄손익-공정가치 측정 비유동금융자산,8161434500,2649450000,2808610000
기타비유동금융자산,1224499103,1872169754,1056124779
관계기업에 대한 투자자산,89315087953,80174535973,76110601565
유형자산,5951455056,7526494767,7463798717
투자부동산,4535288542,4569062308,4602836060
무형자산,368012466,3266710700,2294708217
이연법인세자산,,1621732072,1212141656
자산총계,229097898557,204537263406,194848611595
부채,,,
유동부채,13760778333,5304973274,4825954692
매입채무 및 기타유동채무,1759312896,3343059443,3108730376
유동 리스부채,31740781,216270647,168295553
유동종업원급여충당부채,2288880398,741458547,815636761
유동충당부채,,2217372,
기타 유동부채,337652980,524393362,410444090
당기법인세부채,9343191278,477573903,322847912
비유동부채,6199503097,4122278130,7832692191
기타비유동금융부채,3000000000,3000000000,3000000000
장기차입금,,1000000,
비유동 리스부채,5028868,170256710,247982838
이연법인세부채,3194474229,951021420,4584709353
부채총계,19960281430,9427251404,12658646883
자본,,,
지배기업의 소유주에게 귀속되는 자본,209137617127,174008191985,162377771235
자본금,5235920000,5235920000,5235920000
기타불입자본,109897285841,109897285841,109897285841
기타자본구성요소,"(91,075,568,368)","(89,982,320,118)","(89,982,320,118)"
이익잉여금(결손금),183877585265,146555596721,133992246001
기타포괄손익누계액,1202394389,2301709541,3234639511
비지배지분,,21101820017,19812193477
자본총계,209137617127,195110012002,182189964712
자본과부채총계,229097898557,204537263406,194848611595
