Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,39179406114,48667652723,28472028038
현금및현금성자산,13067248311,15378785986,5172071400
매출채권 및 기타채권,11613938513,1509248034,1863100153
기타유동금융자산,4836650850,29489044657,19241421621
유동재고자산,2604831500,2066823583,1314282123
당기법인세자산,170442240,48804480,19299810
기타유동자산,135395100,174945983,861852931
매각예정비유동자산,6750899600,0,0
비유동자산,36626326743,31281665501,16159454845
장기기타금융자산,1297026683,1135733156,657371990
당기손익-공정가치 측정 금융자산,0,0,331668450
기타포괄손익-공정가치 측정 비유동금융자산,500010000,500010000,0
유형자산,26962255945,19620964260,15094373001
무형자산,510033349,495055883,14795916
투자부동산,114316179,0,0
관계기업에 대한 투자자산,4821278559,6487136273,0
이연법인세자산,1032804352,0,0
기타비유동자산,1388601676,3042765929,61245488
자산총계,75805732857,79949318224,44631482883
부채,,,
유동부채,28984694894,23573946211,10509893394
매입채무 및 기타채무,3501135498,2947627590,1641208642
당기손익인식금융부채,0,518816894,0
단기차입금,8210000000,600000000,600000000
유동성장기차입금,0,3900000000,135120000
유동성전환사채,13100000000,14329980931,5253000000
기타유동금융부채,606115149,327798202,167378310
기타 유동부채,3557090467,949722594,2713186442
당기법인세부채,10353780,0,0
비유동부채,1286331139,1194379440,6992701618
장기차입금,0,0,4035120000
순확정급여부채,1039459632,58247943,1032515196
기타비유동금융부채,246871507,1136131497,1006597937
비유동 당기손익인식금융부채,0,0,480386013
기타 비유동 부채,0,0,438082472
부채총계,30271026033,24768325651,17502595012
자본,,,
지배기업의 소유주에게 귀속되는 자본,45159941358,54681033669,27128887871
자본금,16562672900,15960569900,5980873500
기타불입자본,38720915397,37043995157,26272893087
이익잉여금(결손금),"(9,179,625,218)",2947372356,"(4,967,748,716)"
기타자본구성요소,"(944,021,721)","(1,270,903,744)","(157,130,000)"
비지배지분,374765466,499958904,0
자본총계,45534706824,55180992573,27128887871
자본과부채총계,75805732857,79949318224,44631482883
