Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),59576122521,51459059482,50358674682
매출원가,39877504309,35416992633,31690380299
매출총이익,19698618212,16042066849,18668294383
대손상각비,0,0,0
판매비와관리비,18451003905,15317713952,15829590751
영업이익(손실),1247614307,724352897,2838703632
금융수익,3430845932,1036925213,831553081
금융원가,5283452564,1129190793,583728524
지분법손익,"(4,419,673,354)","(6,284,879,980)","(2,546,743,275)"
기타이익,927681107,32134808793,3525227631
기타손실,2918189020,743257366,497300348
법인세비용차감전순이익(손실),"(7,015,173,592)",25738758764,3567712197
법인세비용(수익),"(1,007,696,214)",1011137262,610070800
계속영업이익(손실),"(6,007,477,378)",24727621502,2957641397
중단영업이익(손실),0,226671042897,50589627030
당기순이익(손실),"(6,007,477,378)",251398664399,53547268427
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,730,442,039)",250629517741,51129041553
비지배지분에 귀속되는 당기순이익(손실),"(2,277,035,339)",769146658,2418226874
주당이익,,,
기본주당이익(손실) (단위 : 원),(176),,
계속영업기본주당이익(손실) (단위 : 원),(176),748,62
중단영업기본주당이익(손실) (단위 : 원),0,6348,1084
희석주당이익(손실) (단위 : 원),(176),,
계속영업희석주당이익(손실) (단위 : 원),(176),748,57
중단영업희석주당이익(손실) (단위 : 원),0,5723,858
