Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),15068115809,11581604327,28692226906
매출원가,14362529229,12817449622,26479735761
매출총이익,705586580,"(1,235,845,295)",2212491145
판매비와관리비,1912539911,2707234946,3795378840
영업이익(손실),"(1,206,953,331)","(3,943,080,241)","(1,582,887,695)"
기타이익,4171081589,495640243,785292227
기타손실,735366798,760234479,514557701
금융수익,57901678,21370945,1140170
금융원가,1546845837,1365213690,1262222532
법인세비용차감전순이익(손실),739817301,"(5,551,517,222)","(2,573,235,531)"
당기순이익(손실),739817301,"(5,551,517,222)","(2,573,235,531)"
기타포괄손익,"(3,532,090,828)",737803514,1576938745
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(3,532,090,828)",737803514,1576938745
해외사업장환산외환차이(세후기타포괄손익),"(3,532,090,828)",737803514,1576938745
포괄손익,"(2,792,273,527)","(4,813,713,708)","(996,296,786)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),737303061,"(5,547,135,365)","(2,570,954,761)"
비지배지분에 귀속되는 당기순이익(손실),2514240,"(4,381,857)","(2,280,770)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(2,794,716,929)","(4,809,547,060)","(994,474,500)"
"포괄손익, 비지배지분",2443402,"(4,166,648)","(1,822,286)"
주당이익,,,
기본주당이익(손실) (단위 : 원),163,"(1,226)",(569)
