Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,60626359363,54719246284,23667936467
현금및현금성자산,5081271684,23278922015,1298975695
매출채권및기타채권,16282210507,16028459031,13915345217
유동재고자산,18473332153,11420600627,1348717757
당기법인세자산,78619620,699210,14134840
기타유동금융자산,17052393296,,3306683755
기타유동자산,3658532103,3990565401,3784079203
비유동자산,39508123335,21961782500,14815979715
유형자산,15476072283,8299129465,1631602079
무형자산,13272551802,11072321136,9813408466
당기손익-공정가치측정금융자산,5149005000,,299965855
관계기업투자자산,,1490490275,
비유동파생금융자산,4175391335,,
기타비유동금융자산,1435102915,1099841624,3071003315
자산총계,100134482698,76681028784,38483916182
부채,,,
유동부채,21218756805,26191891492,18416975776
매입채무및기타채무,9624301386,9190757311,7393625315
단기차입금,4340000000,8039320000,4354000000
유동성장기금융부채,66660000,66660000,33330000
당기법인세부채,698108,609706271,
유동 리스부채,2601177261,1495911602,360349404
기타유동금융부채,446000000,,1520809711
기타 유동부채,4139920050,6789536308,4754861346
비유동부채,31824206962,3400441854,42742812301
전환사채,16648304567,,12593155557
장기차입금,,66660000,133320000
전환상환우선주부채,1356418830,,12785046654
비유동파생금융부채,8692622219,,17087963612
비유동 리스부채,4460269385,2962873938,143326478
기타 비유동 부채,666591961,370907916,
부채총계,53042963767,29592333346,61159788077
자본,,,
지배기업의 소유주에게 귀속되는 자본,45424525642,47064355737,"(22,675,871,895)"
자본금,4295465000,4295465000,1335200000
주식발행초과금,90704488164,90704488164,2401390295
기타자본구성요소,17463279145,1950314365,510931928
이익잉여금(결손금),"(67,038,706,667)","(49,885,911,792)","(26,923,394,118)"
비지배지분,1666993289,24339701,
자본총계,47091518931,47088695438,"(22,675,871,895)"
자본과부채총계,100134482698,76681028784,38483916182
