Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,7391171907,17310709020,35545480915
현금및현금성자산,1324917359,8388272164,5128443268
단기금융상품,232808484,50000000,
매출채권 및 기타유동채권,2105528804,5466251722,11073476509
유동재고자산,3171603805,2098604669,1988786857
기타유동자산,505775662,1160549264,191643447
당기법인세자산,39400909,123193586,240602113
유동파생상품자산,11136884,23837615,16122528721
매각예정비유동자산,,,800000000
비유동자산,10255295858,15228778871,21666277287
장기매출채권 및 기타비유동채권,,,1292662546
매도가능금융자산,5050365076,5094392531,7203601958
기타포괄손익-공정가치 측정 비유동금융자산,351838144,5283473024,10583575885
장기금융상품,,40000000,
관계기업에 대한 투자자산,188986198,176198343,166856868
유형자산,2764208950,2434543290,2032796303
사용권자산,1019728466,1008731052,216481899
무형자산,151352039,140100994,170301828
기타비유동자산,728816985,1051339637,
자산총계,17646467765,32539487891,57211758202
부채,,,
유동부채,7503972092,13508183310,10631292726
매입채무 및 기타채무,1493714130,3080420281,957308904
유동 차입금,1493000000,1368500000,1218000000
유동성전환사채,3701933415,6933671999,5319031815
유동파생상품부채,65254800,1237697367,2255880480
기타 유동부채,67227379,69183385,223116135
유동 법적소송충당부채,,96601050,
유동 제품보증충당부채,83627480,43189154,35712664
유동 리스부채,599214888,678920074,622242728
비유동부채,2422997363,2533684487,1789670932
확정급여채무,498921792,610834515,1046693918
장기매입채무 및 기타비유동채무,69489796,41252181,33004860
리스부채,1854585775,1881597791,709972154
부채총계,9926969455,16041867797,12420963658
자본,,,
지배기업의 소유주에게 귀속되는 자본,7814421463,14842398833,41159052323
자본금,3943883900,3823402000,3823402000
자본잉여금,71515182954,70005954224,70005954224
기타자본구성요소,,,
기타포괄손익누계액,"(3,085,819,676)","(5,020,623,272)","(7,679,569,005)"
이익잉여금(결손금),"(64,558,825,715)","(53,966,334,119)","(24,990,734,896)"
비지배지분,"(94,923,153)",1655221261,3631742221
자본총계,7719498310,16497620094,44790794544
자본과부채총계,17646467765,32539487891,57211758202
