Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,7408312265643,4860150249534,4486585681366
매출원가,7309503815084,6207032528586,6033692327985
매출총이익(손실),98808450559,"(1,346,882,279,052)","(1,547,106,646,619)"
판매비와관리비,295306750925,266682254646,207544728888
영업손실,"(196,498,300,366)","(1,613,564,533,698)","(1,754,651,375,507)"
금융수익,552678716465,540128000445,277457665098
금융비용,898893098681,1137043236621,761410435090
기타수익,555048620441,510617026458,604483219423
기타비용,130113539083,94693342483,92012143298
지분법이익(손실),1498420244,229653865,"(1,325,874,883)"
법인세비용차감전순손실,"(116,279,180,980)","(1,794,326,432,034)","(1,727,458,944,257)"
법인세수익,"(276,323,035,463)","(49,547,984,377)","(27,629,514,523)"
당기순이익(손실),160043854483,"(1,744,778,447,657)","(1,699,829,429,734)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주,159885949584,"(1,744,778,447,657)","(1,699,829,429,734)"
비지배지분,157904899,,
주당이익,,,
기본주당순이익(손실) (단위 : 원),736,"(16,493)","(16,072)"
희석주당순이익(손실) (단위 : 원),659,"(16,493)","(16,072)"
