Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1901444975029.0,2119345363613.0,1898845716028.0
매출원가,1367468136980.0,1443672300059.0,1240353258754.0
매출총이익,533976838049.0,675673063554.0,658492457274.0
판매비와관리비,404941181710.0,365049100804.0,288870505140.0
영업이익,129035656339.0,310623962750.0,369621952134.0
금융수익,12985625309.0,11958230104.0,4111403212.0
금융비용,24997658777.0,12873979866.0,2998580902.0
기타영업외수익,31252845566.0,44572977627.0,20909117134.0
기타영업외비용,24993326366.0,52214122387.0,11710952976.0
지분법손익,3003366960.0,1903503922.0,743409996.0
법인세차감전순이익,126286509031.0,303970572150.0,380676348598.0
법인세비용,25082976025.0,70278031741.0,84252328037.0
당기순이익,101203533006.0,233692540409.0,296424020561.0
당기순이익(손실)의 귀속,,,
지배기업소유주지분,101203533006.0,233692540409.0,296424020561.0
비지배지분,0.0,0.0,0.0
주당이익,,,
기본주당이익 (단위 : 원),6222.0,14368.0,18225.0
희석주당이익 (단위 : 원),6222.0,14368.0,18225.0
