Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1145157097104,1052601903018,989098097931
현금및현금성자산,163767660110,288978222111,215609479644
단기금융상품,3500000000,3100000000,2800000000
유동성공정가치측정금융자산,,,3528356719
매출채권,465406960285,254147417796,285327629033
단기대여금및기타채권,180836510371,132204746029,151389651723
선급금,14899347084,30387554448,11363927264
선급공사원가,72296549920,48779310097,41216461524
당기법인세자산,668876420,568252918,154462480
재고자산,235417856298,284259191082,275881865512
기타유동자산,8363336616,10177208537,1826264032
비유동자산,547205680778,638561804300,746887570851
장기금융상품,990015000,992150000,2342333000
장기매출채권 및 기타비유동채권,,,5654610227
장기대여금및기타채권,53872161671,86919686124,33597722680
공정가치측정금융자산,346526886729,411696397297,560659756159
관계기업투자,10223255814,17781372269,20766196408
유형자산,29516493060,33969478341,34217019957
투자부동산,2371248956,2416530344,2461811732
무형자산,12428049059,12900236120,11747045882
이연법인세자산,91277570489,71885953805,75441074806
자산총계,1692362777882,1691163707318,1735985668782
부채,,,
유동부채,924764715472,861502417337,869873885033
매입채무,368514233157,232931439188,237587693678
선수금,212283976877,319102724049,324999205953
미지급금,102365731660,114833534626,122089570000
미지급비용,7043106163,7431378380,6703722830
당기법인세부채,175064673,67345587,22970111
예수금,41960982180,48713714757,48682738296
유동 차입금,65355450000,31355450000,31355450000
유동성사채,,5700000000,10800000000
비유동차입금의 유동성 대체 부분,58385047372,17474985489,10322255513
유동 리스부채,6745221624,6483985197,5719381015
유동충당부채,61935901766,77407860064,71590897637
비유동부채,297783623928,286324182170,213290348825
장기선수금,1178826470,1703588104,914672337
사채,10000000000,,5700000000
장기차입금,161943486286,169177760207,95102804915
리스부채,15100089885,18533119655,19497567610
순확정급여부채,45209858238,38519806846,49335203174
충당부채,60304600443,55612348691,40194150287
장기예수보증금,4046762606,2777558667,2545950502
부채총계,1222548339400,1147826599507,1083164233858
자본,,,
지배기업의 소유주에게 귀속되는 자본,470615555112,543773148356,652821434924
자본금,186229305000,186229305000,184630950000
자본잉여금,52200426747,52200426747,53822984755
자기주식,"(10,317,510,111)","(10,317,510,111)","(10,317,510,111)"
기타포괄손익누계액,"(65,519,507,073)","(14,206,568,631)",90585813300
이익잉여금(결손금),308022840549,329867495351,334099196980
비지배지분,"(801,116,630)","(436,040,545)",
자본총계,469814438482,543337107811,652821434924
자본과부채총계,1692362777882,1691163707318,1735985668782
