Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),32630975729,37291741895,32717393081
매출원가,30731549745,24811924651,22171865720
매출총이익,1899425984,12479817244,10545527361
판매비와관리비,10086476033,11679769206,5913800527
영업이익(손실),"(8,187,050,049)",800048038,4631726834
기타수익,185340717,271048547,34176592
기타비용,675698849,241288830,162665649
금융수익,3983241848,2144441373,4047310983
금융원가,7135500356,3600881556,2119078333
지분법이익(손실),"(3,527,692)","(17,235,602)",204806382
종속기업투자이익(손실),0,0,"(151,651,141)"
법인세비용차감전순이익(손실),"(11,833,194,381)","(643,868,030)",6484625668
법인세비용(수익),"(2,882,858,628)","(708,610,572)","(213,181,265)"
계속영업이익(손실),"(8,950,335,753)",64742542,6697806933
중단영업이익(손실),0,1446927680,281986319
당기순이익(손실),"(8,950,335,753)",1511670222,6979793252
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,877,634,577)",2725197880,7114102837
비지배지분에 귀속되는 당기순이익(손실),"(4,072,701,176)","(1,213,527,658)","(134,309,585)"
기타포괄손익,"(860,592,580)","(121,539,774)","(443,266,704)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(860,592,580)","(121,539,774)","(443,266,704)"
확정급여제도의 재측정손익(세후기타포괄손익),"(515,376,588)",100561110,"(177,007,242)"
"세후기타포괄손익, 지분상품에 대한 투자자산","(205,724,770)",8939763,0
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),"(140,069,898)","(236,801,870)","(266,259,462)"
기타 세율변경 효과,578676,5761223,0
총포괄손익,"(9,810,928,333)",1390130448,6536526548
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(5,764,996,244)",2603658106,6670836133
"포괄손익, 비지배지분","(4,045,932,089)","(1,213,527,658)","(134,309,585)"
주당이익,,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),(316),87,467
중단영업기본주당이익(손실) (단위 : 원),0,99,19
희석주당이익(손실) (단위 : 원),,,
계속영업희석주당이익(손실) (단위 : 원),(316),87,426
중단영업희석주당이익(손실) (단위 : 원),0,99,19
