Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,212923747559,219850373057,212446659539
현금및현금성자산,25344504802,19169988164,41795087913
단기금융상품,500000000,1739000000,1739000000
매출채권 및 기타유동채권,171444073119,178639749499,141901685452
재고자산,2741647726,3036580290,14764410855
기타유동금융자산,,300000000,
기타유동자산,12893521912,16965055104,12246475319
비유동자산,196389684950,193451624273,166840714083
장기매출채권 및 장기기타수취채권,47144357769,40692322450,24395598942
당기손익-공정가치 측정 금융자산,21434244400,21068705400,24351586125
상각후원가측정금융자산,208146150,208146150,208146150
관계기업투자,481310741,391615368,747062800
리스자산,2149502195,3188044437,4234732529
투자부동산,92807340212,90473659354,87539483168
유형자산,10805670221,11835890758,4590671653
무형자산,906474402,1116527210,1271754910
이연법인세자산,3982749569,3604029161,
기타비유동금융자산,7506659691,7076211585,6235890326
기타비유동자산,8963229600,13796472400,13265787480
자산총계,409313432509,413301997330,379287373622
부채,,,
유동부채,220994215446,215195990150,163697111897
매입채무 및 기타지급채무,81076741504,69879885643,64055471368
법인세부채,264942129,2605135811,2647811579
단기차입금,1071784683,2739555294,5359498116
유동성장기차입금,"(79,400,000,000)","(62,040,200,000)","(34,503,909,235)"
리스부채(유동),1734866500,2897157663,3439570111
충당부채(유동),2860222750,1592089,6294791
기타유동금융부채,2462125739,2731757952,1741586577
기타 유동부채,52123532141,72300705698,51942970120
비유동부채,63272569404,77619458119,106249259162
장기차입금,36581423677,54500000000,85301542167
리스부채(비유동),400864303,373306158,875218258
퇴직급여채무,7231337794,6863107205,6114490280
이연법인세부채,,,2357790700
충당부채(비유동),12667568798,11731217524,10653779127
기타비유동금융부채,1405040012,2042271759,821264898
기타 비유동 부채,4986334820,2109555473,125173732
부채총계,284266784850,292815448269,269946371059
자본,,,
지배기업의 소유지분,124731368715,120174907009,109205466795
자본금,27012440000,27012440000,27012440000
주식발행초과금,4957534320,4957534320,4957534320
이익잉여금,25114987322,23152027895,19271525738
기타자본구성요소,41039925654,39603620394,39603620394
기타포괄손익누계액,"(243,518,581)","(1,400,715,600)","(2,239,653,657)"
신종자본증권,26850000000,26850000000,20600000000
비지배주주지분,315278944,311642052,135535768
자본총계,125046647659,120486549061,109341002563
부채및자본총계,409313432509,413301997330,379287373622
