Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),20858613489,27750783881,25137171814
매출원가,10242232829,14178220205,14106321510
매출총이익,10616380660,13572563676,11030850304
판매비와관리비,7904483726,9615194217,7533993182
영업이익(손실),2711896934,3957369459,3496857122
기타수익,523013772,4623672458,1482601003
기타비용,338653723,5465117495,1392102086
금융수익,742594951,901917742,2122602718
금융비용,1093727577,2147369756,3416578864
법인세비용차감전순이익(손실),2545124357,1870472408,2293379893
법인세비용(수익),,,
당기순이익(손실),2545124357,1870472408,2293379893
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2560739396,1886081281,2309624729
비지배지분에 귀속되는 당기순이익(손실),"(15,615,039)","(15,608,873)","(16,244,836)"
기타포괄손익,1198825,"(12,123,697)","(10,025,841)"
후속적으로 당기손익으로 재분류되지 않는항목(세후기타포괄손익),1198825,"(12,123,697)","(10,025,841)"
기타포괄손익-공정가치측정지분상품평가손익,1198825,"(12,123,697)","(10,025,841)"
총포괄손익,2546323182,1858348711,2283354052
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2561938221,1873957584,2299598888
"포괄손익, 비지배지분","(15,615,039)","(15,608,873)","(16,244,836)"
주당이익,,,
기본주당이익(손실) (단위 : 원),34,25,31
