Accounts,2023.09.30,2022.09.30,2021.09.30
자산,,,
유동자산,15066050107,10819562289,7136080955
현금및현금성자산,1425337330,729501957,1014082315
단기금융상품,1970708631,350000000,180000000
매출채권,879022716,1144488386,1438019596
유동계약자산,7792397906,5503451314,3249263842
기타유동채권,100317853,31797347,14505053
기타유동자산,1995216598,1969461800,350643720
유동재고자산,890679393,1088306465,887965469
당기법인세자산,12369680,2555020,1600960
비유동자산,7763563397,8007955195,7035973532
최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융자산,207049529,207049529,207049529
장기금융자산,500782530,64852200,64852200
장기매출채권,20313876,42854097,65797336
기타비유동채권,733543068,834051754,1142490511
"종속기업, 관계기업에 대한 투자자산",842384385,2159408708,653659979
유형자산,985425344,736043260,704760778
사용권자산,462303574,756468539,1065910229
무형자산,2113118744,1460811756,1561584142
이연법인세자산,1898642347,1746415352,1569868828
기타비유동자산,,,
자산총계,22829613504,18827517484,14172054487
부채,,,
유동부채,13347501447,13997921354,10852339616
매입채무,2363033648,1999278784,1291329776
기타유동채무,5258148120,5187937417,3365846337
기타 유동부채,38519458,210497318,54566034
당기법인세부채,5316849,,
계약부채,5037040824,5425818742,4008050356
단기차입금,,,800000000
유동성장기차입금,,,83240000
유동충당부채,273255062,653269513,760035969
유동성리스부채,372187486,521119580,489271144
비유동부채,287631808,451613635,1094487862
장기매입채무 및 기타비유동채무,,,341620000
장기차입금,,,341620000
리스부채,61989522,232267888,577579070
비유동충당부채,71447294,56412924,26975881
장기종업원급여부채,154194992,162932823,148312911
기타 비유동 부채,,,
부채총계,13635133255,14449534989,11946827478
자본,,,
지배기업의 소유주에게 귀속되는 자본,9140577128,,
자본금,1971280000,1681480000,1681480000
주식발행초과금,7608355513,2522825513,4995825513
기타자본항목,208665505,274972865,272985186
기타포괄손익누계액,"(2,219,557)",,
이익잉여금(결손금),"(645,504,333)","(101,295,883)","(4,725,063,690)"
비지배지분,53903121,,
자본총계,9194480249,4377982495,2225227009
자본과부채총계,22829613504,18827517484,14172054487
