Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1085052800898,1071001299628,1318819854485
현금및현금성자산,275498272517,286402562383,476020981941
매출채권 및 기타채권,381480434700,396046546822,347943325424
당기법인세자산,438450140,626531311,442870948
기타금융자산,75957813165,87831746388,230768848052
재고자산,269435227143,227109772711,190633236468
기타유동자산,82242603233,72984140013,73010591652
비유동자산,2894698347848,2873999665039,2917478338637
매출채권 및 기타채권,16588673810,10931082238,10285828370
기타포괄손익-공정가치측정금융자산,2967657078,2863777678,3289164877
당기손익-공정가치측정금융자산,19229880011,14154139683,14500078404
관계기업및공동기업투자,8328470360,8239067658,8483916724
기타금융자산,30755214762,29243932868,25124424240
투자부동산,59314267708,57971618999,73200776834
유형자산,1938661762480,1929333199251,1958861573772
무형자산,709339567755,710032571237,710576475446
사용권자산,73919949090,74353246608,76917210678
이연법인세자산,35592761817,36876395450,36238409313
기타비유동자산,142977,633369,479979
자산총계,3979751148746,3945000964667,4236298193122
부채,,,
유동부채,2148800130886,1953602947964,2354816512612
차입금,1120579607177,910773921189,1064409528208
매입채무 및 기타채무,326314913139,316135283114,277643679819
당기법인세부채,11031895170,30673998387,15485042010
리스부채,20124846494,15999307544,15371919523
유동충당부채,766476713,699792634,1538864916
기타금융부채,197976545732,189736916230,171461704640
기타 유동부채,472005846461,489583728866,808905773496
비유동부채,725814499483,825981764855,794106618791
차입금(비유동),459136091614,588180904060,481436340020
리스부채(비유동),96986658871,102501157226,109348669658
기타금융부채(비유동),47389691482,49439344891,57908171042
순확정급여부채,94762302077,60907005638,125354259916
이연법인세부채,27133613185,24331562435,19332068430
기타 비유동 부채,406142254,621790605,727109725
부채총계,2874614630369,2779584712819,3148923131403
자본,,,
지배기업의 소유주에게 귀속되는 자본,529058385248,558026687840,513971367283
자본금,118387875000,118387875000,118387875000
자본잉여금,562134046120,562134046120,562134046120
자기주식,"(102,718,332,630)","(103,117,616,567)","(104,102,181,878)"
기타자본,"(678,032,458,661)","(674,230,148,799)","(672,540,704,734)"
적립금,404589000000,405494000000,398509000000
이익잉여금,224698255419,249358532086,211583332775
비지배지분,576078133129,607389564008,573403694436
자본총계,1105136518377,1165416251848,1087375061719
자본과부채총계,3979751148746,3945000964667,4236298193122
