Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),121551317604,88517278283,89564029580
매출원가,118834746742,89872548855,78892759152
매출총이익,2716570862,"(1,355,270,572)",10671270428
판매비와관리비,15389352466,12569603195,8982556231
영업이익(손실),"(12,672,781,604)","(13,924,873,767)",1688714197
금융수익,69009649,96216214,41938875
금융원가,4220172863,2176338096,1742896571
기타이익,1766561521,1369602631,557146962
기타손실,1098967091,5732789753,2352982026
법인세비용차감전순이익(손실),"(16,156,350,388)","(20,368,182,771)","(1,808,078,563)"
법인세비용(수익),2491945604,"(104,154,982)",50752684
당기순이익(손실),"(18,648,295,992)","(20,264,027,789)","(1,858,831,247)"
기타포괄손익,3718618876,135436943,114227841
당기손익으로 재분류되지 않는항목(세후기타포괄손익),3692025132,120046005,0
자산재평가손익(세후기타포괄손익),3692025132,120046005,0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),26593744,15390938,114227841
해외사업장환산외환차이(세후기타포괄손익),26593744,15390938,114227841
총포괄손익,"(14,929,677,116)","(20,128,590,846)","(1,744,603,406)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(16,440,734,114)","(20,151,868,733)","(1,858,831,247)"
비지배지분에 귀속되는 당기순이익(손실),"(2,207,561,878)","(112,159,056)",0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(12,722,115,238)","(20,016,431,790)","(1,744,603,406)"
"포괄손익, 비지배지분","(2,207,561,878)","(112,159,056)",0
주당이익,,,
기본주당이익(손실) (단위 : 원),"(2,310)","(3,841)",(478)
희석주당이익(손실) (단위 : 원),"(2,310)","(3,841)",(478)
