Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,27164926979,8817674471,12082431592
"현금및현금성자산 (주4,5,6,7)",10329825826,3378177290,6620242631
"매출채권 및 기타채권 (주4,5,6,8)",5390467721,1618775579,2096047966
"불법행위미수금 (주5,6,8,34)",0,0,0
당기법인세자산,49710550,13361580,8036630
"기타금융자산 (주5,6,11)",8563111235,1687850000,208400000
"재고자산 (주10,32)",2023795884,2016871710,2982757501
기타유동자산 (주11),808015763,102638312,166946864
비유동자산,11158335650,3148841281,4132448954
"기타채권 (주4,5,6,8)",526011369,681400541,1064605276
"당기손익-공정가치측정금융자산 (주4,5,6,9)",0,0,0
순확정급여자산 (주20),347345460,0,0
관계기업투자자산 (주12),0,0,0
"유형자산 (주13,14,32)",6824594794,2467435740,2940290423
투자부동산 (주15),3460379027,0,0
무형자산 (주16),5000,5000,5000
이연법인세자산,0,0,127548255
자산총계,38323262629,11966515752,16214880546
부채,,,
유동부채,24504946491,4494088693,5195032481
"매입채무 및 기타채무 (주4,5,6,17)",3481424179,1327857727,2025846567
"전환사채 (주4,5,6,19)",7987168418,0,0
"기타금융부채 (주2,4,5,6,18)",9166239233,0,0
기타 유동부채 (주18),3592012979,2885837066,2802117501
리스부채 (주14),278101682,280393900,367068413
비유동부채,439374343,1155506300,814473189
순확정급여부채 (주20),0,83743004,262895910
"기타금융부채 (주4,5,6,18)",80926293,0,0
기타 비유동 부채 (주18),30826169,39816600,39816600
비유동 리스부채 (주14),327621881,1031946696,511760679
부채총계,24944320834,5649594993,6009505670
자본,,,
지배기업의 소유주에게 귀속되는 자본,13378941795,6316920759,10205374876
"자본금 (주1,21)",6982097500,17410492000,17410492000
기타불입자본 (주21),85891905896,61533954346,61533954346
이익잉여금(결손금) (주21),"(79,153,851,289)","(72,745,468,203)","(68,785,982,589)"
기타자본구성요소 (주21),"(341,210,312)",117942616,46911119
비지배지분,0,0,0
자본총계,13378941795,6316920759,10205374876
자본과부채총계,38323262629,11966515752,16214880546
