Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),"(28,940,426,192)",10595832696,3288807244
기타포괄손익,"(6,777,635,880)","(11,916,213,130)",3564354772
당기손익으로 재분류되지 않는항목,,,
순확정급여부채의 재측정요소,"(6,638,486,607)",4969295753,668265413
관계기업의 이익잉여금 변동,"(4,348,489,905)","(1,156,401,480)",4435791690
기타포괄손익금융자산 평가손익,0,"(7,024,371)",0
후속적으로 당기손익으로 재분류되는 항목,,,
지분법자본변동,5286445619,"(13,651,817,834)","(1,383,082,307)"
해외사업장환산외환차이(세후기타포괄손익),"(929,961,656)","(1,730,303,541)","(470,754,170)"
현금흐름위험회피손익(세후기타포괄손익),"(147,143,331)","(339,961,657)",314134146
총포괄손익,"(35,718,062,072)","(1,320,380,434)",6853162016
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(35,575,081,500)","(1,232,669,262)",6836911736
"포괄손익, 비지배지분","(142,980,572)","(87,711,172)",16250280
