Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),522741079531,543759151916,517641069438
매출원가,356393415376,370045335693,350092846324
매출총이익,166347664155,173713816223,167548223114
판매비와관리비,153768832137,145217630263,139541872869
영업이익,12578832018,28496185960,28006350245
기타수익,16560953446,17204904987,14275984455
기타비용,3780131794,5894918072,7517005978
금융수익,2691792777,11416779761,8407351404
금융비용,32342153240,20722343496,22812016426
관계기업에 대한 지분법 손익,"(29,217,164,320)","(23,184,451,026)","(15,592,367,590)"
법인세비용차감전순이익,"(33,507,871,113)",7316158114,4768296110
법인세비용(수익),"(4,567,444,921)","(3,279,674,582)",1479488866
당기순이익(손실),"(28,940,426,192)",10595832696,3288807244
당기순이익의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익,"(28,797,445,620)",10683543868,3294816904
비지배지분에 귀속되는 당기순이익(손실),"(142,980,572)","(87,711,172)","(6,009,660)"
주당이익,,,
기본주당이익(손실) (단위 : 원),"(2,091)",776,239
희석주당이익(손실) (단위 : 원),"(2,091)",776,239
