Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액,363261295971.0,346042225300.0,321065449338
Ⅱ.매출원가,316778247107.0,302857211908.0,285333989406
Ⅲ.매출총이익,46483048864.0,43185013392.0,35731459932
Ⅳ.판매비와관리비,20444944670.0,24533717959.0,18216069700
Ⅴ.영업이익,26038104194.0,18651295433.0,17515390232
Ⅵ.기타수익,1615263263.0,2866271066.0,965342681
Ⅶ.기타비용,8646980441.0,1010874100.0,7460338268
Ⅷ.금융수익,1733657661.0,1388102452.0,1116628435
Ⅸ.금융비용,715344395.0,789090603.0,626927121
Ⅹ.법인세비용차감전순이익,20024700282.0,21105704248.0,11510095959
XI.법인세비용,4482704445.0,4819841544.0,2950845836
XⅡ.당기순이익,15541995837.0,16285862704.0,8559250123
XⅢ.당기순이익의 귀속,,,
(1)지배기업의 소유주 지분,15508986232.0,16261246266.0,8615893370
1.계속영업손익,15508986232.0,16261246266.0,8615893370
(2)비지배지분,33009605.0,24616438.0,"(56,643,247)"
1.계속영업손익,33009605.0,24616438.0,"(56,643,247)"
XIV.주당이익,,,
(1)기본및희석주당이익 (단위 : 원),476.0,499.0,264
1.기본주당계속영업이익 (단위 : 원),476.0,499.0,264
