Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,50624306545,50823200852,47257449667
현금및현금성자산,14741344924,10261319537,17981015146
단기금융상품,25516000000,25393000000,18842000000
매출채권 및 기타유동채권,7298949717,8864585936,7702722419
계약자산,468125140,1803285771,1075408579
기타유동자산,386915918,1602351886,209420809
당기법인세자산,160608960,150196900,55673287
재고자산,2052361886,2748460822,1391209427
비유동자산,13772838141,13737315068,14274750102
당기손익-공정가치 측정 금융자산,264323147,257788890,251298788
기타포괄손익-공정가치 측정 금융자산,682800000,778800000,593772744
유형자산,10139570852,10338672457,10675637771
사용권자산,55080681,19713389,81267265
무형자산,1307119691,1275678672,1531006897
투자부동산,326471419,335956103,345440787
장기매출채권 및 기타비유동채권,96199146,110867879,144204307
기타비유동금융자산,321504999,241846048,280000000
이연법인세자산,579768206,377991630,372121543
자산총계,64397144686,64560515920,61532199769
부채,,,
유동부채,18324671745,21224125174,19793404917
매입채무 및 기타채무,7647836743,8758402749,6241882908
단기차입금,5243223040,6363890160,7515208166
기타 유동부채,5433611962,6101832265,6036313843
비유동부채,984627436,1504480596,2975867983
장기차입금,0,0,145833331
확정급여채무,900263711,1474871921,2782868919
장기매입채무 및 기타비유동채무,43000000,0,0
기타비유동금융부채,41363725,29608675,47165733
부채총계,19309299181,22728605770,22769272900
자본,,,
지배기업의 소유주에게 귀속되는 자본,45110710921,41858704952,38768745341
자본금,13637510000,13637510000,13637510000
기타불입자본,21860844566,21860844566,21860844566
기타자본구성요소,"(2,137,512,965)","(1,864,517,093)","(2,464,156,356)"
이익잉여금(결손금),11749869320,8224867479,5734547131
비지배지분,"(22,865,416)","(26,794,802)","(5,818,472)"
자본총계,45087845505,41831910150,38762926869
자본과부채총계,64397144686,64560515920,61532199769
